,A1-A0SQ,A2-A04N,A2-A04Q,A2-A04T,A2-A0CM,A2-A0CS,A2-A0EU,A2-A0EX,A2-A0T6,A7-A0CH,A7-A0DA,A8-A08O,A8-A08P,AC-A2FB,AN-A0FV,AO-A0JM,AO-A1KR,AR-A1AQ,AR-A24Q,AR-A24Z,AR-A250,B6-A0IO,B6-A0RG,B6-A0RH,B6-A0RN,B6-A0RO,B6-A0RU,B6-A0RV,B6-A0X1,BH-A0B7,BH-A0BT,BH-A0DP,BH-A0DT,BH-A0GY,BH-A0RX,BH-A18M,BH-A1EO,BH-A1EY,BH-A1FH,BH-A1FL,BH-A1FM,C8-A12Z,C8-A134,C8-A137,C8-A1HG,C8-A1HL,C8-A274,C8-A278,C8-A27A,C8-A3M7,D8-A143,D8-A145,D8-A1JF,D8-A1JL,D8-A1JS,D8-A1X6,D8-A1X9,D8-A1XB,D8-A1XG,D8-A1XT,D8-A27H,E2-A14N,E2-A14Q,E2-A14X,E2-A156,E2-A1BD,E2-A1IU,E2-A1LK,E9-A1N5,E9-A1NA,E9-A1R7,E9-A1RB,E9-A1RE,E9-A1RI,EW-A1P3,EW-A2FW,GM-A2D9
BH-A0B7,0.011456577996527002,0.011943670702409545,0.012299737911789729,0.011342634810134,0.011475152916041186,0.011821811578465175,0.011902961120347775,0.012467550849580445,0.01246517762769852,0.011812608833131372,0.011224202794393248,0.012054319105856623,0.013014183780622843,0.012803365916890085,0.013891518550063993,0.01232219785415325,0.011584143503412648,0.011423623553937876,0.011430167479933293,0.011475358839765172,0.013456968833399554,0.011530265279571409,0.012324495416859916,0.011990546684383995,0.011987662638719056,0.012448802298220936,0.011760030236612701,0.012206317311576152,0.011547189837160002,0.5735705212383703,0.011784141828272546,0.012294624901103435,0.011984455929276975,0.012234483709343685,0.01231555596807626,0.012146251046035825,0.012170377889285919,0.012708840911973877,0.01260608938951014,0.011744403582083621,0.012298277592914493,0.01485646196514113,0.011347615139622607,0.014069984234856175,0.011580637272221427,0.012168753134912544,0.01231991007601946,0.014817545366106473,0.011228617076450044,0.012508657100269875,0.011784130019488743,0.012125869374550909,0.012866409740224103,0.013099292996965339,0.011768380156952262,0.012446431689530763,0.012365162155707482,0.011808021857543372,0.011691113400643795,0.013718436484385017,0.011481949735667851,0.011418079440898437,0.011688109321658684,0.012559493876820624,0.011743470578166552,0.011708664094620153,0.012412504615609887,0.011586614410727322,0.01226470358591881,0.011738925867517822,0.011687186437193728,0.011884713573346011,0.011631362236887492,0.01214867184886273,0.011878493380162902,0.011451398762700647,0.012136578672321582
BH-A0BT,0.012197756051466342,0.01370762318188155,0.012619177928854934,0.010733285250434505,0.011922561402217091,0.01344142039415719,0.013508913317306248,0.01434604813753244,0.012724927856780147,0.012684410087033485,0.010896442083400529,0.013746212007027525,0.012155447802562783,0.01295036189060762,0.011307598037704841,0.012658768740542867,0.01156724660948668,0.011200265638319138,0.011106441207469472,0.011501439365631569,0.012569504174101256,0.013545120005446503,0.013946083516142693,0.014240812437646109,0.014254147888388939,0.013022178627563639,0.01099862107340195,0.01356497556522292,0.010517947434499578,0.011784141828272546,0.5693460450533021,0.013122501696145254,0.012815268148165018,0.012024743147916715,0.01254793115301061,0.012639731824667821,0.013002861480741668,0.01215793587604501,0.012876505202494552,0.014057735338621351,0.011647686372172745,0.012475659313185962,0.0109243348059627,0.011631664358257316,0.011326582163688861,0.011724411777298095,0.012887448808299937,0.011185997602732322,0.011143688690103674,0.01345432057985792,0.011204348544639312,0.012487655156015392,0.011315741991124666,0.010621419520021987,0.01329212259806585,0.012831347286797072,0.011533682746519103,0.012410151215944715,0.012274316531448788,0.011186332915380575,0.010935726920606938,0.010892501736822612,0.012753250132292901,0.012849875132210802,0.012486246235140988,0.013567004282606727,0.013334122201139408,0.010884549458639647,0.012352617825791841,0.011682670564201105,0.01203576023365992,0.011469549564964758,0.01215420640772135,0.012431381187541321,0.014682625132413953,0.013070363530627049,0.013293263726835956
BH-A0DP,0.012635803832643497,0.0148854779548224,0.013337434456967875,0.01006368722540505,0.010441343566255295,0.014608062414553336,0.015147320040704454,0.014704073254480202,0.015341308339153835,0.014673376309864055,0.01067023514342166,0.01312623066716049,0.011333157645024716,0.014915860873579746,0.011016512991479571,0.01362715879423635,0.010502554369575128,0.010483077940108759,0.010886173470557127,0.011686649531259264,0.012148292643471881,0.012645583168534024,0.01250097801127742,0.012641025650029957,0.0149467774155469,0.012802318685787895,0.010565698204902368,0.014129982358683273,0.010034890936904801,0.012294624901103435,0.013122501696145254,0.560422701746574,0.015085770830600585,0.013073346606332923,0.013604102585710466,0.014369991421170254,0.013560026595951628,0.012847321570825257,0.014192594590789327,0.01356668434371612,0.011628500137993542,0.01124336834577645,0.010377405616990843,0.011368881857271872,0.011172389237298288,0.011677049468302302,0.013196015305954573,0.010839310091915378,0.011221122532565436,0.014602838889173495,0.010384197868416649,0.014706794290659915,0.01125130689805267,0.010214525169350435,0.01354469008170377,0.013408759817988374,0.01183604510690048,0.014067989615818823,0.013816925339981953,0.010929122328088778,0.010744130407758571,0.010881439005542531,0.013730054304147855,0.01160453665940948,0.01361138859864025,0.01441367822773967,0.015076041658282139,0.010298950605370852,0.014032210947726597,0.011792281148169461,0.011968839597033707,0.011341058778595554,0.01216902603641639,0.013741448203856749,0.015023041072170347,0.012187442567789187,0.013229772723441805
BH-A0DT,0.01306522147882375,0.015323641052587322,0.012825636928104775,0.00995864784791976,0.010464508680381304,0.015220760700271105,0.014332451733436929,0.014106784446602223,0.015310982007141153,0.015617050993505011,0.011048218658092319,0.014146748694959903,0.011147652289052365,0.01452427564053091,0.010954580184395265,0.011786231008409219,0.010384541931514757,0.01037081462826664,0.010742577631998578,0.012006170230965275,0.012126333775923686,0.013426561144660218,0.012415680255910692,0.012119503639152165,0.014638901846195339,0.012959309408015955,0.010501475774895148,0.014022288327915333,0.009922921122585814,0.011984455929276975,0.012815268148165018,0.015085770830600585,0.5579044494119978,0.012279014592325194,0.013131743153828425,0.015080038401615817,0.013498189270438615,0.012369615228473149,0.013621129930924687,0.014276953718892552,0.011995279584101574,0.011096571235834176,0.010308050861688945,0.011192182999596186,0.011109200454118758,0.011741827126900735,0.013670664501847554,0.010711226205195813,0.011342918031345371,0.014087467313843083,0.010303760220023914,0.014753749324799654,0.011310861616059834,0.010121535484435795,0.013883150576925584,0.013895818916493104,0.01213839184117134,0.01508908509421912,0.014437062915321324,0.010928166237420557,0.01077635647465882,0.010777588961364836,0.014602945909848158,0.011435686583382645,0.014621686964534766,0.015145421066357845,0.014864545893588365,0.010223893184546293,0.014655268848343192,0.011889138857759255,0.012638522456001427,0.011462796973341079,0.012915146196350216,0.014500241301551215,0.014275962979728156,0.012454121580709965,0.013933994949188316
BH-A0GY,0.013187240588872697,0.012506805625987414,0.01182144729783618,0.010850295177852168,0.011633554718760077,0.012166250713853617,0.013945684243648275,0.013252279413646942,0.01372283325383973,0.012069733120929866,0.011864563292958426,0.01229389022334296,0.01283813221166944,0.012166175466561971,0.011679462883921422,0.013266312452748598,0.010895615468921276,0.011000641567506832,0.01178907235562106,0.011712769633889716,0.012796652742874892,0.012271194298901784,0.01285247367655594,0.0118497687018623,0.012220907096178443,0.013027207158602505,0.011668697517178538,0.012664501960498516,0.01092703917238121,0.012234483709343685,0.012024743147916715,0.013073346606332923,0.012279014592325194,0.5732839966102848,0.011884730451049045,0.013424811567926517,0.01254110081705035,0.01276194556460994,0.012026536166588407,0.012639995638900371,0.012036947085632892,0.01227856983663499,0.011698531173721572,0.012526769301133656,0.012512098613351518,0.012111467856319738,0.012701288351882419,0.01259433745067759,0.011359743906832965,0.012097714189024212,0.010977331055510832,0.013535986789233324,0.011954804193208582,0.010989553711200854,0.011852580539960444,0.01199992207104637,0.012901607189460516,0.012148409632167421,0.012050093117125646,0.012370270621430295,0.011248376662176044,0.011049014170751232,0.01253900400917185,0.011955786417874384,0.01196452893147854,0.011977217735311262,0.012505788442595497,0.011175082556534518,0.012016088195145012,0.011743169470220645,0.012704537817590598,0.01241599600030462,0.012203906740007403,0.012233947653872146,0.012166977374507466,0.01183733185766277,0.012469153904876882
BH-A0RX,0.011773827888681834,0.013165314372051632,0.016929995351396644,0.012100436120156108,0.012374171813697956,0.013179172291701634,0.013483075169472345,0.01305298913272155,0.013286756499147259,0.01307033961027041,0.012093558353039692,0.01194637974914042,0.01202263474900293,0.015876383883231694,0.011144907234893642,0.012932371036859274,0.012509799583547213,0.012771470903326077,0.012261551676013688,0.011182529528095762,0.011647490640677598,0.01172185506710307,0.011807871779501211,0.013097563573490883,0.014008792837653088,0.011748096124321143,0.012254923540237765,0.012662585731752487,0.0117355857393839,0.01231555596807626,0.01254793115301061,0.013604102585710466,0.013131743153828425,0.011884730451049045,0.5622545373533936,0.012346297314443238,0.012311454722508431,0.0119198300144054,0.014777563846901697,0.01238231546355311,0.011251009985218021,0.01134896064327124,0.012172704063318248,0.01145626405740927,0.012110700847752873,0.011353444641058263,0.012007142255139474,0.01203308304523332,0.01104491384959946,0.014533936419542693,0.01214221500174504,0.013082732225252823,0.011249126197919387,0.012068236856614617,0.012692215563375516,0.012292829228037459,0.011280511522622121,0.012403914252971472,0.012661114840464808,0.011165693271415476,0.011683860642283715,0.012797642380660543,0.012191031134761571,0.013266500735312253,0.012443473494926364,0.01289518196722966,0.013163889972313079,0.012278801788155314,0.012573421117817531,0.011499426929473484,0.011341928655924106,0.01165154959811968,0.01142841526779451,0.012416249626851648,0.014100915287817296,0.011511363228223017,0.012021725821610471
BH-A18M,0.012657871290748706,0.014650332742033995,0.012102114884501237,0.009890190507390439,0.010297105542861888,0.013797743480490027,0.013895417875793518,0.014188875206568963,0.015551479465418053,0.01395860537962604,0.01066872112617722,0.014679207976734299,0.011352921407797768,0.013719279698116902,0.011003576327777589,0.011751678368800603,0.010274208697815068,0.010200820133112548,0.010903241572607155,0.012024534977878405,0.012511627202686726,0.013389007388432884,0.012754713575826986,0.011993249773469227,0.01389643296735522,0.01361063984849905,0.010573011033862217,0.014353856082030051,0.009853766573925584,0.012146251046035825,0.012639731824667821,0.014369991421170254,0.015080038401615817,0.013424811567926517,0.012346297314443238,0.5663343131375512,0.014443109592909967,0.012635266117921467,0.013699791858172978,0.014621730242769592,0.011888331281223786,0.011112595525123673,0.01027941059108527,0.0115960174242731,0.010999486662192814,0.01157399262850232,0.013797352804835208,0.010717811729863781,0.011239670217992144,0.013567150264705948,0.010328517093661832,0.0148178510192059,0.011903154056422042,0.010052291552154792,0.012840816761436039,0.012816078965170386,0.012802624715954235,0.014722756902558237,0.01331499825066264,0.01126222508698351,0.01079838518247256,0.010443146182904095,0.014140967343183417,0.011182604473327131,0.013492119439423127,0.01336270491984708,0.01469450231950178,0.010147410749411577,0.013814932798110947,0.011890769455063111,0.013289859243472191,0.011167879969476872,0.012395081541967917,0.014224976954138938,0.01327668770946757,0.012936821109264526,0.013398221058314525
BH-A1EO,0.012050891317464157,0.01423830188677098,0.012230499391649982,0.01038746251411219,0.010731482269789903,0.013081602620322971,0.013466755513590204,0.014028183841340951,0.014198476438315847,0.013001432211496987,0.0112413304869565,0.013071204733707976,0.011422120074467475,0.013411024546260877,0.011256646398521546,0.011823396612774987,0.01057280518609514,0.010643088638089507,0.012103099637105456,0.01163159316690491,0.01314120247349541,0.012940695309100424,0.012353958505417869,0.012987617514719095,0.013253949101180752,0.012357115167517807,0.01074349832411265,0.012961068658914207,0.010411063996128817,0.012170377889285919,0.013002861480741668,0.013560026595951628,0.013498189270438615,0.01254110081705035,0.012311454722508431,0.014443109592909967,0.5708268115878024,0.013344156797583911,0.013641269595121514,0.012941916516560396,0.01294453099216851,0.011338799190489596,0.01080230525540708,0.011687482469270715,0.011103893027413448,0.011542086996915373,0.012381578431896061,0.011210589101283457,0.011247176500551691,0.013013406197569868,0.010752301492492244,0.012968922134206643,0.012458494768357399,0.011083980183538632,0.01230381123867584,0.012446510348630358,0.012668251326808823,0.013815801888629641,0.012668476985259428,0.012169606421908587,0.012098636312730629,0.010818461173816447,0.01243945060754979,0.011367799029503283,0.01259029416963996,0.012785715635410193,0.013043789916605094,0.010601835727612493,0.012667685301005229,0.011629585039279557,0.011942393411852496,0.011183272581570156,0.012819829361952953,0.014497756852611577,0.013216755365479137,0.011956916849630132,0.012272910763082186
BH-A1EY,0.011618513168825331,0.01248933456162872,0.011940996633299457,0.010958474519360212,0.011377972544079039,0.012341647408458466,0.012099049812506726,0.012630973367219214,0.012482496310318274,0.012080014750247616,0.01186350933651334,0.012060425015412171,0.012296954815774792,0.012873189303030046,0.011382538528906118,0.01210807299339877,0.011416125899001709,0.011051539269584913,0.014416831443265981,0.011288660779331171,0.012029264830936841,0.012075215149356215,0.012849155134277396,0.013348541873808378,0.012188308643507166,0.012854249465599142,0.011112906584522221,0.012485613008200915,0.011040698780036558,0.012708840911973877,0.01215793587604501,0.012847321570825257,0.012369615228473149,0.01276194556460994,0.0119198300144054,0.012635266117921467,0.013344156797583911,0.578660171853421,0.012905284163367742,0.012233533905914048,0.01163225842027216,0.011545999380343612,0.012019136944822048,0.01178576409937938,0.011295457303679817,0.011648513957248901,0.012375939412235856,0.011756109305558694,0.011033943199555729,0.012245248667812451,0.01094737517137559,0.012513464984048227,0.01181905592163869,0.011042931160204345,0.011748499094094828,0.011710437847372888,0.011602205404709812,0.013096930339970569,0.011877637576784422,0.011511994901136016,0.013803869198412196,0.011075517660818768,0.012079135437725961,0.01146377481597076,0.011849736003927445,0.011956421456100312,0.012328681303912313,0.011028431370483838,0.01213850766478141,0.011531826298357117,0.012278521488679056,0.011341026618461406,0.011534423374643527,0.012705108346335172,0.012125741206394279,0.011496235853753384,0.011874663671235013
BH-A1FH,0.01196791321869881,0.01324883358508484,0.014645956450139604,0.010573026603446358,0.010838321532889085,0.012966879090860344,0.013468215968751883,0.013704053861122558,0.014166129172062121,0.013059892850592272,0.010960135830352512,0.01292869490949293,0.011245252335536667,0.015756672147978646,0.010953842318218557,0.012967873056784207,0.010776524441352995,0.010824178256718907,0.012085494791168109,0.011517960733880506,0.01227821014192463,0.012184993298039772,0.012341599810684348,0.013080409226036503,0.014343965251664259,0.012648446120269052,0.011383927896919877,0.013845310038248994,0.010469183120223512,0.01260608938951014,0.012876505202494552,0.014192594590789327,0.013621129930924687,0.012026536166588407,0.014777563846901697,0.013699791858172978,0.013641269595121514,0.012905284163367742,0.5683702557485394,0.013158855086152662,0.011458054270613992,0.011375845795107104,0.010804967160944017,0.01131313716387888,0.01115515545405847,0.011458603932264558,0.012802524691512013,0.010996046757358779,0.011045472679573128,0.015572885922398224,0.010688397747015264,0.014314396568877025,0.011213580563702617,0.010684231793528216,0.012440683143515307,0.012395107422485218,0.011648604325369887,0.013364900379604378,0.012727068883344017,0.011193666653840636,0.011729291789141876,0.01103986541639446,0.012496005250015573,0.012259785817293093,0.012662955086869656,0.01285244319731577,0.013637379771749026,0.010799376880003632,0.012950066877165857,0.011556666856294206,0.011600069205564105,0.011148841419911699,0.01178542139241493,0.013412594121343758,0.013801142789970772,0.011689189978722666,0.01230368025755627
BH-A1FL,0.013138867261325043,0.014552667419344065,0.012226654642002266,0.010075528575570824,0.010759454561212372,0.013328150765204952,0.013777487667665737,0.014359730591866043,0.013698132487832464,0.014033034180752819,0.01060186409239152,0.01464168243411763,0.011363370947421306,0.013237516254371421,0.01099947336322829,0.011803938916348731,0.01037208304485215,0.010385825080736627,0.010763965172791153,0.01216225151975988,0.012701473403496847,0.014100938742911982,0.012727765324246257,0.012157533193234333,0.014888433213750924,0.013055805386756983,0.010420265996446878,0.014644656488978863,0.00990195313906319,0.011744403582083621,0.014057735338621351,0.01356668434371612,0.014276953718892552,0.012639995638900371,0.01238231546355311,0.014621730242769592,0.012941916516560396,0.012233533905914048,0.013158855086152662,0.5657070596262519,0.011726495966564932,0.011310074511357755,0.010349678709388483,0.011240373765524038,0.011195136770774185,0.011674511050881284,0.014373944767514753,0.010900849239093971,0.011520957037447828,0.01409082632393666,0.010210409769674736,0.01398370025205349,0.01210268731249112,0.010044773779110876,0.01293274405538545,0.012928625575589818,0.01194353664961574,0.013746353003526007,0.013085436879940618,0.010979077670961339,0.010743781454714756,0.010452683355729738,0.013931275631367644,0.011296642629941822,0.014130174779741846,0.01384533453006749,0.014791529308289846,0.01037114636253009,0.013486918760050303,0.01170655004224416,0.013623823338119095,0.011191701119826633,0.01261327012070777,0.013288702777908182,0.013790547094838713,0.015047018226677745,0.013213954942064971
BH-A1FM,0.012859745452042631,0.01169208075836737,0.011201647034676746,0.01049389094693286,0.010742633943968554,0.01225566070497693,0.011938680774674134,0.011767994989799396,0.011840039223251423,0.012164560426121032,0.010887413839525874,0.012684591451352506,0.011985703184565651,0.011476081032936195,0.011836439033207084,0.0121454911369277,0.010770109077200423,0.010670923709772104,0.011135651870357664,0.014133228793824094,0.012543414408316376,0.013075180794620342,0.012771156207540312,0.011669075451140147,0.011574863888608952,0.012334881400494584,0.010816080441617349,0.011500709434993026,0.010568292277584306,0.012298277592914493,0.011647686372172745,0.011628500137993542,0.011995279584101574,0.012036947085632892,0.011251009985218021,0.011888331281223786,0.01294453099216851,0.01163225842027216,0.011458054270613992,0.011726495966564932,0.5790523389601364,0.0128883862193918,0.010560226641726464,0.012759450817085929,0.012240485791611442,0.013917527117922913,0.011841970557457764,0.01174720800765638,0.012806173449599261,0.011479906019012425,0.010804976401490182,0.01168545104526935,0.012891827485803233,0.010733810077124845,0.011899094192812269,0.012767625237270331,0.015009068101533334,0.01202923481140923,0.01222102368906454,0.012336883566972896,0.010866344062774015,0.011183524715391266,0.012630703136523766,0.01096928048661111,0.012581567087700961,0.012416675333695063,0.011659137758566834,0.010556943470388824,0.013204441408178981,0.013107854868636021,0.013257059613724068,0.012981884111565221,0.013106304585304627,0.01413780439979609,0.01167528023092923,0.012478406337657996,0.011950538345358315
C8-A12Z,0.011182591875841093,0.011207989270648684,0.011290467587742627,0.012297180958592512,0.012427180843728925,0.011278877132458835,0.011242036598237404,0.011891701325188164,0.01115548685922584,0.011291438529824005,0.011807059812731231,0.011802907910548992,0.013034352249401113,0.011278074038884728,0.015592432041317454,0.013532546709486079,0.012369295936469198,0.011765527402333283,0.011521576474678278,0.011809918927609752,0.013015298132392286,0.011434425373385362,0.01228747240228192,0.013318114279976572,0.011227693490233755,0.012013586717173227,0.0126162703173839,0.011314663040116038,0.012239085647563576,0.01485646196514113,0.012475659313185962,0.01124336834577645,0.011096571235834176,0.01227856983663499,0.01134896064327124,0.011112595525123673,0.011338799190489596,0.011545999380343612,0.011375845795107104,0.011310074511357755,0.0128883862193918,0.5730457520869568,0.011807722220553887,0.01573487748690098,0.01175726638532681,0.01374818820701509,0.012560278420264226,0.01522171950387641,0.011772129197311524,0.01121307975083036,0.012654434387181853,0.011061696133850916,0.013340125283505372,0.01242919192879691,0.011289898142782674,0.012092696563590133,0.012148108964248986,0.011144890117119341,0.011692018445621597,0.013806703647133173,0.011395538908199958,0.011775395594417386,0.011274458810000124,0.012556985179190846,0.011100306272874678,0.011126916391813058,0.011211801693837904,0.01183266900088079,0.01125500960995353,0.011929717750290766,0.01301275215839059,0.012661916052649805,0.011574557120388337,0.011226128974145013,0.011266745648113374,0.011494404777864915,0.01178721161461476
C8-A134,0.010176406138731818,0.010852437589146707,0.012662909469529282,0.017024381837315555,0.016301888015713105,0.010381930233592289,0.010369377252180591,0.011043617856235238,0.010329426164991926,0.01026373847736025,0.01739352413845717,0.010481745975858355,0.013074837092081855,0.010745106372152658,0.01143716790847881,0.01110138889364623,0.01435687456290732,0.016006543252372104,0.016173984554610867,0.010521415410461421,0.010900116206410522,0.010280026605990904,0.010906947687263777,0.011122570878703577,0.010384011761650727,0.010745169425223439,0.015767901095738293,0.010977078864063773,0.01709676644045291,0.011347615139622607,0.0109243348059627,0.010377405616990843,0.010308050861688945,0.011698531173721572,0.012172704063318248,0.01027941059108527,0.01080230525540708,0.012019136944822048,0.010804967160944017,0.010349678709388483,0.010560226641726464,0.011807722220553887,0.5776362203145082,0.011609804180515116,0.012128902555412213,0.010633678097180427,0.011110105782981224,0.01327452581145646,0.010989455629596339,0.010461741563920787,0.014711250014299123,0.010212303528303865,0.011958086347027197,0.016151228156604157,0.010191127133791483,0.010508596477259493,0.010694338159510208,0.01066993251533614,0.010320551672332904,0.013431715646633067,0.016093886308428257,0.015279387771342124,0.010162869351779421,0.014634241960469155,0.010118774143958596,0.010174932048764447,0.010270593217676004,0.0161131326320971,0.010233877731664832,0.011447076297714555,0.011064493457123115,0.012089987282598712,0.010385630731256831,0.010309917597302539,0.01035588069132067,0.01045686031050222,0.010163170260641482
C8-A137,0.011212617751591734,0.011474246108855795,0.01140240364256287,0.011770921809105854,0.01220292566482814,0.01136491918364975,0.011427092407481186,0.012187654179805565,0.011262506904395456,0.011223094362765508,0.011978672070318228,0.011536239180551692,0.013304801880147819,0.011362805739310568,0.015617892007775596,0.01376498313563004,0.012261214374893494,0.011594753597869371,0.011901937440586293,0.011741730359444374,0.01355299458590008,0.011441327881790194,0.013302030250180058,0.01391551611597361,0.011451522004521361,0.011378627430036616,0.011611190570601193,0.012065746791567853,0.012102371641673298,0.014069984234856175,0.011631664358257316,0.011368881857271872,0.011192182999596186,0.012526769301133656,0.01145626405740927,0.0115960174242731,0.011687482469270715,0.01178576409937938,0.01131313716387888,0.011240373765524038,0.012759450817085929,0.01573487748690098,0.011609804180515116,0.5746988809266151,0.012046824240440374,0.01355867761447838,0.01176717207624415,0.015032248800778298,0.011780835282379148,0.011287027356238308,0.012302604249065065,0.01107776678353687,0.013609091065947827,0.011781864234744345,0.011289265579463286,0.012039298696284301,0.012536278098082589,0.011224989526157133,0.011288079396140405,0.013542894478451237,0.011401924550509208,0.012255441024356911,0.011177278685337872,0.012274840417278339,0.011090667287279282,0.011187228491755352,0.011226466533541944,0.011957147806968072,0.011425009276939485,0.012497984033471935,0.01265847573857679,0.013091194433204572,0.011482172659380296,0.01129729141507404,0.011399082407678673,0.011373995512482978,0.01129299398769501
C8-A1HG,0.01187997939744715,0.011174694300031481,0.012181645824848604,0.012728854110464073,0.012462378587816882,0.011378881958759616,0.011476571758976001,0.011331557845859031,0.011117214213280862,0.011162948920340067,0.011669543378041419,0.011132774635947595,0.013203322200517984,0.011305502680024195,0.011467475696590707,0.011517083469119909,0.013900063425825379,0.01445821597802681,0.012758049371415066,0.01206723390802866,0.011341408331456033,0.01115925940178503,0.011745214489851823,0.01218592649680018,0.011189877074945068,0.011152595313353695,0.01258716046208477,0.011364451954492573,0.013479940493383535,0.011580637272221427,0.011326582163688861,0.011172389237298288,0.011109200454118758,0.012512098613351518,0.012110700847752873,0.010999486662192814,0.011103893027413448,0.011295457303679817,0.01115515545405847,0.011195136770774185,0.012240485791611442,0.01175726638532681,0.012128902555412213,0.012046824240440374,0.5809599186140821,0.012043054848150719,0.0110852143618613,0.013722784082980949,0.013524406400704046,0.011133080322870074,0.011986769860389174,0.011175322790118108,0.011384411494237068,0.013321964059756289,0.011338931394137063,0.013234264333206212,0.0119591476777599,0.011133140938008247,0.011265563953306388,0.011572833332211582,0.01165202645522901,0.01363510353477924,0.011250735398821089,0.01259078137133985,0.011243720812716754,0.011350237246070672,0.011072354973386569,0.012134462357325466,0.011580125080070515,0.011549816775110126,0.01176455154875145,0.012853044348945526,0.01270299618581687,0.011140541655744015,0.011250060079675904,0.013165051726279723,0.011176773877811996
C8-A1HL,0.012545342222363084,0.011649940870741116,0.011252626361762254,0.010695516396437467,0.01089129617179318,0.01233652014959274,0.011825529552246819,0.011599045001826173,0.011661433551251484,0.011922471072434326,0.010859924878975373,0.011615572049417364,0.012417363870243324,0.011525534659512848,0.013809393279970501,0.013192216315653012,0.011031848837880085,0.010800283086053207,0.010837441687421175,0.013434377211727081,0.012917159863891355,0.012611097616192184,0.012659037847787512,0.01248860250454191,0.011645158067076347,0.012031300518382259,0.010875008827489312,0.011880439525264613,0.010878885797150017,0.012168753134912544,0.011724411777298095,0.011677049468302302,0.011741827126900735,0.012111467856319738,0.011353444641058263,0.01157399262850232,0.011542086996915373,0.011648513957248901,0.011458603932264558,0.011674511050881284,0.013917527117922913,0.01374818820701509,0.010633678097180427,0.01355867761447838,0.012043054848150719,0.5750234714397515,0.01201064938369292,0.012740334466665929,0.014396243045829041,0.011774375571169136,0.011992674639357099,0.011660862598793554,0.011893097925632309,0.01080279083223928,0.012669403850577899,0.01299641640364092,0.013899008464630661,0.011646485409089875,0.012230333332421062,0.0125672253693533,0.010895370247736992,0.010972585552211608,0.012618710153350178,0.01102807993420785,0.01202381673683765,0.012131932274331791,0.01161287162632392,0.010757688873237026,0.012622773792059883,0.013638379007508538,0.013017302643584371,0.013457350891034094,0.012758472259556727,0.01176735092626068,0.012336221083276425,0.01390401246326475,0.01349610757492799
C8-A274,0.012535981146319009,0.013401730680343869,0.011840211768899652,0.010276483295474658,0.010943078754744616,0.01336316156931339,0.012899626841449635,0.013359247405445269,0.013590323743701772,0.013799738853639032,0.010968633832383261,0.013219885144295436,0.011183792458987495,0.012553039168635618,0.011259209721059649,0.011718789399773437,0.01059427113796072,0.010472004648169938,0.01114919621105077,0.012905136292860317,0.0119493337722744,0.013712114092760252,0.012122865010088964,0.01193272108184418,0.013437501357020355,0.016210884803208273,0.010958490616987112,0.013321304081004895,0.01024420465598925,0.01231991007601946,0.012887448808299937,0.013196015305954573,0.013670664501847554,0.012701288351882419,0.012007142255139474,0.013797352804835208,0.012381578431896061,0.012375939412235856,0.012802524691512013,0.014373944767514753,0.011841970557457764,0.012560278420264226,0.011110105782981224,0.01176717207624415,0.0110852143618613,0.01201064938369292,0.5693246831014295,0.011971991936531296,0.011632161400060187,0.012848639422422942,0.010460933081540932,0.013200681903166193,0.011408579818918612,0.010363649553080376,0.012768378070672493,0.012538279348955728,0.012053926369140908,0.013728496406355522,0.013862430901281978,0.01143944899463499,0.011025158339614389,0.010685312330969726,0.013293440346794343,0.011270231217909689,0.013648528312403364,0.01365013438593764,0.01425911386784975,0.010433188950565848,0.012743470828549777,0.011637313552583153,0.014113112662500118,0.012103996023061659,0.012483432346194631,0.013423483744319703,0.012856203333336758,0.01231211172706016,0.013547065823022415
C8-A278,0.010809282667788203,0.010816828669237945,0.012175025244583361,0.013423401797673179,0.013929070910235233,0.010827432831734839,0.010860244777840075,0.01113709391662926,0.010802346173632845,0.01071154874193325,0.012177671541181538,0.010996433704404597,0.014174733919443886,0.011228934862681155,0.014816003881314722,0.01249857979544421,0.013925507072052055,0.013962584026352087,0.012413547893443741,0.011525891705103009,0.012890853328340588,0.01097603632981077,0.012033952772196616,0.012700749351004233,0.010884349461285055,0.01105558078583692,0.012684734852382407,0.010961867398618071,0.0136614820231315,0.014817545366106473,0.011185997602732322,0.010839310091915378,0.010711226205195813,0.01259433745067759,0.01203308304523332,0.010717811729863781,0.011210589101283457,0.011756109305558694,0.010996046757358779,0.010900849239093971,0.01174720800765638,0.01522171950387641,0.01327452581145646,0.015032248800778298,0.013722784082980949,0.012740334466665929,0.011971991936531296,0.5716549855425657,0.011453946495606162,0.010911533233008718,0.013001628375684514,0.010837034628154996,0.013910888816549649,0.014412401535848048,0.01087320522271024,0.011892953398572995,0.011963827110306755,0.010772714637494761,0.010856014374838033,0.014085275502897784,0.011984891940670152,0.013445019167559268,0.010711064512869389,0.012897649061624192,0.010666748148490744,0.01074330156514629,0.010815348186643266,0.014095310093177858,0.010927577499343153,0.01200539203826782,0.011547706947075503,0.012754917670834018,0.011688386930163013,0.010854190626632312,0.010863187528157786,0.011413142442417751,0.010888424265023712
