Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
C8-A134,0.68589234,0.7839681,0.63634855,0.762521,0.25020534,0.5110551,0.6609359,0.696119,0.7650002,0.8094987,0.469301,0.7562643,0.75861514,0.48431477,0.21749339,0.725278,0.85575366,0.554453,0.4567188,0.45420387,0.66077614,0.40679303,0.3830604,0.81482613,0.70815516,0.6611088,0.45357,0.18052503,0.44713312,0.31496903,0.81904274,0.36276212,0.23536734,0.50574136,0.35241812,0.57089925,0.39766514,0.7481245,0.5833931,0.68338907,0.3319857,0.18816574,0.70729077,0.2566959,0.8581494,0.8787861,0.9028799,0.8422347,0.27473897,0.5714635,0.79154706,0.771819,0.79154533,0.30163613,0.2284651,0.7760358,0.39770156,0.31559902,0.47143853,0.7462465,0.8072895,0.44891095,0.47397408,0.7034105,0.34137228,0.7762939,0.71851337,0.5639498,0.31284052,0.35814437,0.1983431,0.42392707,0.6049745,0.442764,0.7532506,0.40763903,0.59602964,0.37946683,0.26090318,0.74516976,0.5523592,0.6548265,0.7050854,0.25221527,0.90064824,0.5864048,0.54221034,0.73185796,0.14738394,0.5705298,0.86064774,0.32409728,0.72464746,0.7682812,0.8322969,0.6960919,0.4676737,0.7559483,0.25047988,0.8165466
C8-A137,0.5605362,0.50612205,0.21955699,0.24075635,0.65444887,0.7752798,0.42142475,0.20125203,0.22265756,0.3531083,0.53140986,0.31903732,0.6245881,0.6101965,0.84442616,0.67387056,0.41136813,0.86685103,0.20699155,0.48360923,0.28540045,0.43430856,0.6554176,0.5033347,0.8795934,0.8479568,0.4411236,0.5752925,0.31698093,0.17896903,0.6785853,0.6456009,0.7043438,0.26338303,0.6483416,0.6541122,0.55817735,0.39818922,0.8443401,0.5305861,0.650583,0.8325341,0.7624216,0.3255601,0.8887727,0.4571228,0.3070919,0.21033928,0.7843462,0.68504214,0.493015,0.66600597,0.2089764,0.77685595,0.5589833,0.8852483,0.8321873,0.8500308,0.314509,0.3117161,0.64955294,0.2632421,0.45719606,0.31491268,0.7353777,0.47942433,0.31619516,0.6492319,0.6051998,0.76995355,0.628652,0.4116477,0.532934,0.69979906,0.59723103,0.9002086,0.867234,0.68388534,0.33440828,0.47287238,0.3094648,0.5447864,0.7386154,0.5777099,0.8242128,0.28773183,0.19352615,0.2803257,0.6050079,0.49265224,0.8294358,0.55371755,0.2290869,0.42962712,0.42551178,0.2765482,0.7647897,0.37234327,0.29531705,0.717033
C8-A1HG,0.76077914,0.46770075,0.6363776,0.4408378,0.7935124,0.71006346,0.50242084,0.60987985,0.85343075,0.75981593,0.5037751,0.81753147,0.5443632,0.20194685,0.4409669,0.44825706,0.7111507,0.6495756,0.71995,0.67804146,0.6613201,0.38436452,0.667791,0.69609916,0.5229192,0.42484108,0.329275,0.579657,0.7150992,0.4738611,0.6624319,0.4921501,0.60934603,0.4915531,0.77395785,0.5097056,0.39186138,0.46376544,0.31460106,0.8212868,0.22285888,0.6243159,0.27305445,0.44850323,0.25034323,0.7987146,0.7320852,0.22875923,0.51980734,0.5082191,0.59448797,0.61418843,0.3689467,0.5733361,0.61417204,0.2941318,0.6122459,0.13762611,0.31591076,0.4937545,0.6509892,0.66864586,0.76095545,0.6935409,0.22056699,0.57425106,0.71519893,0.81532705,0.70165056,0.36140376,0.3438636,0.6096171,0.7731674,0.8839594,0.70434177,0.22201256,0.16039023,0.69265157,0.6914326,0.15223159,0.70340884,0.3674289,0.60616136,0.7120237,0.62681925,0.22980018,0.4161432,0.55958927,0.64818794,0.8460902,0.29891488,0.6635294,0.41425326,0.26467803,0.8148423,0.612514,0.8139926,0.43650723,0.784207,0.5196047
C8-A1HL,0.5210334,0.4059212,0.30848974,0.407511,0.70042455,0.74191624,0.47033954,0.5989572,0.4722451,0.27401674,0.28716657,0.74402833,0.42284647,0.5846126,0.65664804,0.41515702,0.3421282,0.7241293,0.4409594,0.6346265,0.38616955,0.39982328,0.55312717,0.23312023,0.839317,0.55206543,0.63377786,0.29567048,0.70721054,0.59822714,0.53424543,0.8346231,0.88477266,0.37443945,0.70445836,0.76115453,0.1848218,0.19468471,0.3127826,0.78799915,0.45178705,0.7239669,0.6216606,0.47481295,0.5377413,0.53025305,0.66712695,0.33896747,0.56403685,0.7573555,0.46043935,0.39587188,0.16708288,0.46253055,0.81715906,0.6224884,0.7157643,0.37472484,0.62544674,0.21564102,0.4630381,0.3602656,0.6665951,0.512343,0.78199905,0.37064987,0.5374055,0.5153675,0.8092381,0.6502374,0.8011414,0.7737202,0.73950785,0.71115494,0.4400058,0.67129284,0.61457014,0.4663795,0.52388704,0.43266395,0.6710228,0.454108,0.3689147,0.8524257,0.62312794,0.5465463,0.62726474,0.42845017,0.7998501,0.6285863,0.6610253,0.72958916,0.48873863,0.42050606,0.67982394,0.34879422,0.7575475,0.39538255,0.39227736,0.46763784
C8-A274,0.7349698,0.26517045,0.3821607,0.7066026,0.6926851,0.5577935,0.4237708,0.7429303,0.26770908,0.35346138,0.39860463,0.2532652,0.22257233,0.60431606,0.5240893,0.4383561,0.36625844,0.44523796,0.46879452,0.7262974,0.34207064,0.6138087,0.3481167,0.38317168,0.80741787,0.5462542,0.56600523,0.59489655,0.4827593,0.47196752,0.5820466,0.7772787,0.7312399,0.3664714,0.63061464,0.82910186,0.78343713,0.45830846,0.7397637,0.48716095,0.58288074,0.63232505,0.47605228,0.308213,0.6337455,0.44290537,0.41761333,0.59415126,0.6082275,0.7298426,0.318295,0.45541102,0.47394127,0.71906036,0.5484554,0.3967927,0.69962347,0.48061058,0.8287857,0.5951365,0.3887255,0.44907352,0.72295773,0.49181962,0.68516785,0.43241835,0.59185946,0.53477776,0.5993612,0.83106047,0.729653,0.5548359,0.3721593,0.55102116,0.5508233,0.80139047,0.72522646,0.41136754,0.67497194,0.77624255,0.6922327,0.7166976,0.4019208,0.54665303,0.34024954,0.79304117,0.3197951,0.3159951,0.6286936,0.4085498,0.53623843,0.7835015,0.5495943,0.55045813,0.21264574,0.63289297,0.33517948,0.6917083,0.49357188,0.39519033
C8-A278,0.6082476,0.23834714,0.50802475,0.35420465,0.9101211,0.6146599,0.29335758,0.5226868,0.29382318,0.3471598,0.2796233,0.6180359,0.5535444,0.50963485,0.65681267,0.80029804,0.2963694,0.7897999,0.25707954,0.437612,0.51985383,0.7292872,0.84464145,0.66634464,0.6475138,0.55505806,0.24076971,0.44085795,0.16998042,0.21268596,0.5879938,0.65791833,0.52621305,0.27023026,0.69081753,0.32693046,0.24599802,0.25274408,0.8040345,0.57180035,0.8240472,0.8177634,0.365229,0.4296718,0.83215845,0.4456839,0.48155805,0.49687058,0.52767676,0.8894989,0.5187318,0.86764765,0.3766472,0.66983205,0.7597327,0.76382625,0.8445241,0.6070472,0.72495496,0.2865134,0.8582994,0.3118146,0.31925637,0.71118337,0.6458346,0.6123221,0.14361033,0.5431522,0.5378313,0.65866256,0.3485019,0.38665926,0.79559815,0.8578859,0.31541136,0.6240793,0.8328279,0.48162368,0.30301917,0.2664171,0.5010548,0.54533625,0.87520874,0.81611246,0.7368847,0.2625141,0.2293125,0.45925614,0.48995933,0.43510628,0.74897623,0.51395714,0.32125598,0.52163893,0.66702753,0.7426164,0.6702344,0.4960792,0.46557295,0.740078
C8-A27A,0.6719135,0.5378291,0.34241706,0.663579,0.26972926,0.68986297,0.3940953,0.6967573,0.81031233,0.83451426,0.36441627,0.31032535,0.60510516,0.16476983,0.50796044,0.45065153,0.37191188,0.5431345,0.60468787,0.7915288,0.09384724,0.35543954,0.5027505,0.22030915,0.6988368,0.53437376,0.51795894,0.71118176,0.8426039,0.30793175,0.8266804,0.49481565,0.8666249,0.7544284,0.46273065,0.77023697,0.34449345,0.6746797,0.14459702,0.752165,0.36560544,0.6937709,0.5860324,0.2871988,0.27826858,0.82545394,0.91164786,0.14364794,0.7352253,0.47988456,0.87447715,0.46971262,0.26168522,0.56391764,0.6538663,0.18087304,0.87029684,0.20708127,0.30203035,0.33952123,0.7367452,0.40093642,0.79361326,0.6070473,0.28214043,0.8223976,0.8624532,0.883005,0.76491857,0.76287967,0.33381572,0.7046562,0.41929793,0.6985418,0.7308079,0.3811382,0.2557163,0.5856117,0.8226465,0.17496689,0.8580822,0.44049206,0.64970195,0.60103273,0.36973637,0.8065585,0.26946485,0.42137438,0.8317025,0.38665122,0.40583903,0.39382708,0.5793883,0.48709053,0.70398796,0.4753863,0.797411,0.32887068,0.58727705,0.4335726
C8-A3M7,0.22849366,0.6323411,0.7291588,0.24702409,0.5195024,0.38253126,0.8590627,0.68584186,0.20086959,0.24657288,0.42946017,0.5410196,0.632928,0.9056126,0.7600003,0.6226493,0.531267,0.44753692,0.5350783,0.5826156,0.6339402,0.47260225,0.3743459,0.38500008,0.6671909,0.6897631,0.7938582,0.6272336,0.48796785,0.555317,0.687373,0.5939679,0.34302756,0.6468255,0.390517,0.56522083,0.50597787,0.27258596,0.7218403,0.25347993,0.53627485,0.46056092,0.7828132,0.5397452,0.52123487,0.17792886,0.23163563,0.8286156,0.6691434,0.6807214,0.4132756,0.46368563,0.5009274,0.30157363,0.7529636,0.4251328,0.34642103,0.8305753,0.64377624,0.40301153,0.5302603,0.7827391,0.82022923,0.7208546,0.44647115,0.51061106,0.6070595,0.29958063,0.42588347,0.48481268,0.75825423,0.53435975,0.74016434,0.33089244,0.37155068,0.7913885,0.76987314,0.64624906,0.7003716,0.63032186,0.44172117,0.40255147,0.24299103,0.31233197,0.85778356,0.7236985,0.8623563,0.53356594,0.3680778,0.39779627,0.73333454,0.5942142,0.6319057,0.5417423,0.22716257,0.73049796,0.42809874,0.69230986,0.32162863,0.82196015
D8-A143,0.8356574,0.49868155,0.29874477,0.77675664,0.5229837,0.5827651,0.54795134,0.78717184,0.61029387,0.33605593,0.35075468,0.625497,0.5629057,0.6881467,0.16271456,0.2813437,0.62905645,0.540484,0.32317138,0.5144499,0.31174272,0.29184467,0.4372475,0.45546886,0.83622706,0.8961469,0.28076398,0.37583792,0.20627356,0.19111878,0.86114466,0.47427887,0.48564807,0.56849724,0.5707809,0.74941516,0.49161837,0.67127836,0.6739805,0.7730018,0.56617564,0.618754,0.41470027,0.25654083,0.7594531,0.5594401,0.6623889,0.74553096,0.434845,0.796376,0.6076402,0.64837694,0.3817679,0.48723832,0.4607634,0.5035157,0.6817585,0.34870774,0.789809,0.7646334,0.74375874,0.18073449,0.5419712,0.50916904,0.58798546,0.8861828,0.36036578,0.48469985,0.27502304,0.3347304,0.37360716,0.22597106,0.5422846,0.3684193,0.78324115,0.71208465,0.6840089,0.6207894,0.4481312,0.71978116,0.6289312,0.49439523,0.69843125,0.17633401,0.70776904,0.6997222,0.26207027,0.7934228,0.52661324,0.5217487,0.8641761,0.61675185,0.46030524,0.5721862,0.60150033,0.46634412,0.496767,0.8371301,0.23748375,0.7299086
D8-A145,0.39584464,0.49014223,0.65608484,0.38707668,0.48425272,0.36379066,0.82368577,0.7889309,0.32338077,0.18175049,0.51047087,0.46011496,0.4396026,0.80814075,0.82359195,0.52050275,0.528301,0.2933956,0.7500203,0.7094641,0.37373483,0.62657225,0.45063922,0.25369373,0.55385846,0.7507904,0.7735842,0.7504127,0.5864122,0.6895672,0.48148248,0.63495946,0.45436448,0.8514222,0.29305196,0.79462755,0.66649055,0.4559439,0.46765715,0.5261605,0.39264956,0.39378834,0.6149194,0.6889156,0.45877644,0.26223472,0.36324188,0.8265815,0.6578839,0.3266615,0.67333806,0.33451355,0.675666,0.34441346,0.8614764,0.21215095,0.40805984,0.86126053,0.81157905,0.40815622,0.60505885,0.63980097,0.7033539,0.5739664,0.58244836,0.4752638,0.6701025,0.19628692,0.45772183,0.5990646,0.772338,0.5651473,0.7111668,0.5091157,0.27979547,0.5144643,0.5563533,0.7863284,0.8489096,0.5976826,0.50332534,0.60435367,0.2569513,0.4627722,0.7019812,0.7385292,0.79465646,0.6785606,0.5138781,0.2871427,0.6397239,0.51487327,0.7306309,0.39019018,0.25276816,0.60938054,0.5512079,0.436114,0.64632595,0.6483716
D8-A1JF,0.29390085,0.515755,0.34744662,0.5539,0.694482,0.59778434,0.48337305,0.3893685,0.33543062,0.25295722,0.51874244,0.26126707,0.7047332,0.61216277,0.8490071,0.893149,0.24323355,0.8072661,0.25137737,0.46198034,0.20295566,0.45265582,0.8190971,0.19199233,0.7138523,0.6335245,0.36686853,0.54774386,0.31016013,0.37213427,0.6065595,0.53462374,0.58137786,0.51381904,0.37789148,0.8176885,0.43503338,0.2709779,0.7151301,0.45616335,0.84523666,0.5988228,0.773841,0.6357423,0.8765094,0.49618703,0.6146547,0.48655167,0.5849539,0.66307473,0.8471998,0.67398036,0.49291492,0.6590643,0.64912766,0.7319943,0.68706495,0.9156469,0.5683247,0.22978151,0.81856513,0.19915439,0.47643137,0.8289973,0.6134917,0.7041905,0.26119322,0.5370059,0.5205178,0.76135814,0.29245755,0.37244323,0.46673214,0.56281924,0.30807817,0.62832814,0.6160989,0.4198846,0.4194866,0.12815852,0.28214824,0.41684198,0.89994127,0.5141138,0.44398987,0.64360934,0.2059915,0.37879828,0.3337422,0.1630268,0.8130926,0.42142212,0.4905879,0.72132325,0.32448953,0.6417171,0.59104425,0.29785243,0.38757092,0.64304554
D8-A1JL,0.62034553,0.7396997,0.5478236,0.8864807,0.58144885,0.3851901,0.598159,0.54025793,0.66677594,0.57763284,0.45927036,0.77853733,0.76123893,0.28363082,0.38667572,0.63967097,0.6097295,0.50444067,0.4173045,0.30872563,0.7832446,0.6622053,0.77418727,0.7116616,0.4492001,0.42547047,0.47805256,0.5098947,0.40054336,0.18746501,0.79968625,0.21319139,0.40127856,0.68988043,0.4067212,0.2515133,0.4219879,0.7509951,0.65083086,0.7414926,0.6226988,0.5024793,0.12928301,0.6579645,0.6893238,0.6028115,0.8528689,0.5807332,0.3043329,0.70494497,0.73942214,0.48009294,0.86603796,0.45061445,0.50770277,0.69928944,0.6062616,0.6134017,0.5697074,0.6044063,0.6564046,0.53773737,0.23023474,0.3806896,0.5687827,0.8810968,0.62121314,0.6581424,0.2729159,0.49218696,0.4314173,0.4774543,0.56586444,0.41267532,0.5976264,0.46772796,0.7652576,0.32414865,0.29105228,0.65194273,0.6963614,0.7031621,0.80153686,0.5901143,0.55898196,0.6123131,0.45147216,0.7968877,0.28532833,0.63826364,0.48066476,0.26743093,0.52136505,0.811612,0.7459965,0.84931296,0.20299034,0.73362327,0.4001919,0.6701171
D8-A1JS,0.5830597,0.5626711,0.85688585,0.7434655,0.85970205,0.79344535,0.22823983,0.93995047,0.85904324,0.17638944,0.6815533,0.35780486,0.15100081,0.882341,0.48831695,0.16579746,0.16729142,0.6794439,0.2635877,0.7940048,0.45786113,0.2382065,0.24643487,0.1416015,0.6093794,0.62509257,0.4807667,0.86926216,0.3217188,0.7983934,0.6894306,0.75171363,0.6030918,0.36305594,0.8792062,0.8881135,0.8305706,0.21249503,0.83500063,0.7471577,0.1715214,0.89826405,0.26579252,0.25133914,0.4606365,0.4469305,0.17215377,0.540461,0.4487589,0.56627977,0.38668105,0.25728387,0.64335084,0.71731263,0.40408283,0.41395533,0.45080626,0.2643289,0.8483286,0.62199765,0.37887418,0.19208682,0.938063,0.440139,0.9396124,0.38427544,0.21357529,0.5332895,0.74520755,0.8209373,0.8557171,0.41672134,0.25080746,0.5823985,0.7580244,0.6969364,0.3733732,0.51671755,0.66454196,0.6484015,0.40128872,0.24576154,0.5569325,0.43998206,0.20008339,0.7954792,0.79243195,0.17296383,0.6644242,0.44122773,0.6565669,0.6942802,0.29609817,0.30308223,0.066324,0.2945612,0.5869364,0.6535711,0.7862668,0.39341313
D8-A1X6,0.71127737,0.49960932,0.70408034,0.5226711,0.7266944,0.69617677,0.2280957,0.55982167,0.8264507,0.65175766,0.60678226,0.4233945,0.2513588,0.46687087,0.5263613,0.43691403,0.3800161,0.70002735,0.5006175,0.8367151,0.26824185,0.6911404,0.5139204,0.61895037,0.23996975,0.5240418,0.5054115,0.88483304,0.60661256,0.55669296,0.39844,0.7564571,0.659754,0.30998218,0.7238122,0.5467148,0.73610795,0.53923553,0.6248859,0.82092667,0.39400807,0.61577463,0.54158306,0.43407744,0.18454559,0.67170453,0.33487245,0.24450523,0.7930759,0.6881183,0.64945596,0.5645658,0.51212317,0.7550159,0.69538,0.22335704,0.7342917,0.2882958,0.60753155,0.6840191,0.32012245,0.6181798,0.7550617,0.3163014,0.60515326,0.6527227,0.52456987,0.7574871,0.8082779,0.43056756,0.5533164,0.70595783,0.33315548,0.7267673,0.5385313,0.18784219,0.2700011,0.59992206,0.7374081,0.42696396,0.7888912,0.45412555,0.6733449,0.71130323,0.12325567,0.40600267,0.63466084,0.28015637,0.5749681,0.7658192,0.29771268,0.83293194,0.21912386,0.35041896,0.49540138,0.4373294,0.6712692,0.51563436,0.8066268,0.26622206
D8-A1X9,0.5358944,0.6951775,0.4605055,0.3776608,0.5969778,0.67723465,0.26951253,0.5090251,0.7203541,0.6881832,0.626173,0.7062552,0.6734302,0.24312842,0.642701,0.58674777,0.47409004,0.6952399,0.51216877,0.6041716,0.17415902,0.62147045,0.77308065,0.38673973,0.44305366,0.25279376,0.5080501,0.52651066,0.71633726,0.47071227,0.42777604,0.69464594,0.7911476,0.49577814,0.40038538,0.4781994,0.4905892,0.6580301,0.4174682,0.69452846,0.6409973,0.65463495,0.62391627,0.7040533,0.5237346,0.7736623,0.8790253,0.26621503,0.65253115,0.50673294,0.8441963,0.45999986,0.453277,0.6744199,0.60161316,0.5703101,0.865915,0.59454167,0.44052884,0.39679727,0.4877655,0.41975632,0.30606747,0.45081818,0.51601326,0.8259938,0.40437296,0.7310692,0.81869614,0.6003638,0.52727616,0.6589275,0.64273745,0.74905974,0.47360286,0.12582582,0.43175802,0.4837273,0.60396165,0.35017818,0.7261286,0.7173288,0.7145275,0.8299138,0.3379292,0.3918317,0.23798153,0.55148107,0.720849,0.71760285,0.2996579,0.51555943,0.35918146,0.55889106,0.8311041,0.61298895,0.6876338,0.45159838,0.58155614,0.33723432
D8-A1XB,0.47234052,0.51859653,0.51473975,0.51782995,0.40591905,0.43324175,0.49878317,0.39487502,0.26650304,0.5985032,0.8088215,0.13187857,0.5902424,0.6069986,0.64268225,0.606055,0.5523104,0.39194715,0.66013443,0.5215894,0.47176063,0.639703,0.5742172,0.5191597,0.46665668,0.531718,0.74524635,0.6430463,0.535702,0.5564002,0.3380921,0.5426915,0.5499749,0.6424525,0.4047248,0.63767564,0.88241684,0.846334,0.4674947,0.3754171,0.7909535,0.54241127,0.69666004,0.754496,0.50629026,0.42587626,0.56258637,0.3189345,0.78938603,0.5194903,0.7620944,0.50999844,0.65876126,0.76829946,0.38640362,0.48431876,0.7215945,0.5639026,0.65591633,0.49798504,0.4003182,0.39854208,0.40053505,0.53197515,0.56241155,0.56018555,0.6149949,0.34370402,0.6681663,0.4002819,0.6931932,0.60359025,0.4417845,0.38126048,0.44570434,0.6783286,0.6503564,0.8056489,0.7024981,0.71260244,0.30979908,0.80745196,0.51747036,0.54020953,0.37688464,0.7504249,0.6286404,0.38397884,0.57698977,0.32586762,0.29475784,0.43839604,0.8173554,0.49226695,0.35566762,0.47049016,0.45208958,0.48575723,0.6842711,0.40024585
D8-A1XG,0.41153285,0.61234057,0.6599772,0.76525855,0.6619734,0.3433002,0.39113665,0.5734082,0.8039229,0.361116,0.4857306,0.43433052,0.502738,0.48885536,0.5285845,0.3050475,0.22535004,0.4383098,0.7266487,0.68896645,0.33160806,0.34458977,0.42107674,0.2868985,0.4985174,0.4355153,0.6120701,0.7634116,0.7826022,0.7595086,0.7573664,0.43879503,0.7051541,0.81046396,0.62684995,0.79026675,0.7567519,0.6692319,0.40994242,0.4857176,0.38945073,0.82039756,0.2664855,0.44683817,0.46644625,0.4798192,0.72133046,0.36732444,0.8241778,0.34361184,0.68738693,0.12273788,0.4554687,0.74091446,0.36274886,0.14195861,0.8578397,0.31212938,0.5407557,0.346122,0.38757992,0.6154497,0.64907485,0.21477759,0.8377323,0.86449707,0.5312493,0.47928017,0.46319753,0.79352766,0.8446271,0.4469091,0.2894982,0.5632491,0.70937073,0.76901275,0.50468194,0.5946808,0.75728405,0.75403863,0.5669782,0.5898473,0.29423797,0.7227899,0.20547403,0.90106136,0.7823153,0.59666777,0.5360555,0.2493192,0.24037963,0.49742132,0.69620925,0.70350975,0.2655278,0.39103767,0.292532,0.42332104,0.81206185,0.18054828
D8-A1XT,0.46532747,0.593645,0.26373067,0.57218534,0.38928992,0.592842,0.6000247,0.2485899,0.30509368,0.6742427,0.52332544,0.61410975,0.6893351,0.3245137,0.6429036,0.8354735,0.4590494,0.5389416,0.34815362,0.378589,0.3427289,0.56223804,0.6349299,0.57178926,0.7120656,0.6745217,0.3169592,0.22975728,0.692563,0.22465396,0.57201797,0.50523883,0.705293,0.62820256,0.4291328,0.6886542,0.37980187,0.65072685,0.56444323,0.4982546,0.82755053,0.60816485,0.6510244,0.4013558,0.8807564,0.5784104,0.84145784,0.4436605,0.4124043,0.63316005,0.7758558,0.68176496,0.76518613,0.6703507,0.38069874,0.8975145,0.7861001,0.82462466,0.40450895,0.22917715,0.53725225,0.37297946,0.26520556,0.5875849,0.37117738,0.7663629,0.46486336,0.57240385,0.4062422,0.8479778,0.4539604,0.77112126,0.5372237,0.5525834,0.40443367,0.8409202,0.85042405,0.28072032,0.2231355,0.47347993,0.49169323,0.6507536,0.8215214,0.67369586,0.7427733,0.35841557,0.18725145,0.64234024,0.45411208,0.20271268,0.7344345,0.33476207,0.7531287,0.6613953,0.63567257,0.67125046,0.61247903,0.41196674,0.23803663,0.7823111
D8-A27H,0.26528051,0.8792132,0.54104215,0.8206883,0.2942159,0.44549763,0.4889829,0.20079216,0.4581262,0.44713494,0.67100817,0.52256244,0.90429324,0.54299325,0.48023513,0.55453104,0.74331677,0.35602844,0.60152763,0.38245887,0.65090656,0.393349,0.3697682,0.88021994,0.6784142,0.53627473,0.80050415,0.33475056,0.65018976,0.56584394,0.43940264,0.2734445,0.2671889,0.31516188,0.36889428,0.3474948,0.488285,0.9562247,0.5043689,0.6059234,0.688949,0.20027281,0.55589396,0.41974115,0.8106215,0.80820274,0.87092626,0.51370597,0.5572705,0.31190717,0.7864711,0.6244339,0.7676047,0.43326712,0.21143687,0.8453598,0.3488652,0.55063313,0.19711545,0.510676,0.74546486,0.5865996,0.19788563,0.3126434,0.5179142,0.5106477,0.5909195,0.6103658,0.3124734,0.3336588,0.6431252,0.3694408,0.46249476,0.20079562,0.77246433,0.54197127,0.85117924,0.41722566,0.21841383,0.81315243,0.45508695,0.8217641,0.7693626,0.47372323,0.6990706,0.6887773,0.67810404,0.8521764,0.24719986,0.25572646,0.53376555,0.1744681,0.8191284,0.67841023,0.7144561,0.6845565,0.71079475,0.5042409,0.34349075,0.58762276
E2-A14N,0.8640348,0.49630532,0.5232889,0.70797753,0.59639025,0.4806196,0.59500694,0.7277285,0.8393781,0.7811254,0.36181995,0.819559,0.63989156,0.29866394,0.24912737,0.5853455,0.73741037,0.8257609,0.22125955,0.31759554,0.8154813,0.42274475,0.6632312,0.5852071,0.72694695,0.5519019,0.31396246,0.23265913,0.1658632,0.1964092,0.8624177,0.23373073,0.40231487,0.54932064,0.39007473,0.43556586,0.34003055,0.60101104,0.660987,0.71449846,0.35623753,0.68465894,0.4542052,0.34585983,0.62617123,0.816237,0.58754355,0.63201755,0.14132515,0.87533754,0.54642934,0.54126173,0.83077234,0.17734827,0.44799703,0.7167754,0.41663253,0.53642,0.40508074,0.81870496,0.6752611,0.24233527,0.5252332,0.44383633,0.630191,0.70485485,0.722703,0.8442759,0.17576161,0.44257033,0.16978581,0.53572196,0.37156036,0.26077038,0.812827,0.3089016,0.52282774,0.2759777,0.20270225,0.684043,0.8162638,0.7162532,0.6802219,0.5974766,0.7189226,0.7160013,0.35551664,0.5051934,0.37825578,0.7457404,0.7432697,0.38740528,0.26198962,0.85530555,0.81872976,0.40471637,0.30648127,0.75937784,0.39636803,0.80660516
E2-A14Q,0.54816717,0.41630897,0.78812534,0.3252892,0.64040035,0.5991354,0.49416822,0.8328425,0.4841935,0.3408812,0.7791182,0.702912,0.3466428,0.853248,0.42108482,0.33103946,0.4400307,0.6426624,0.7094159,0.7682238,0.60897934,0.51313335,0.25944218,0.34422183,0.7220811,0.6189857,0.6752484,0.6565765,0.44150037,0.7472227,0.43093735,0.72317886,0.5015235,0.55167377,0.6754702,0.7495591,0.6105528,0.49053264,0.5918573,0.7649922,0.37335652,0.6624162,0.5479281,0.58845675,0.29848137,0.5712184,0.25791985,0.5871854,0.5886423,0.5474397,0.6249666,0.41361758,0.6576882,0.6477486,0.57822406,0.26284614,0.654484,0.45380107,0.8528024,0.7373175,0.3593725,0.38040668,0.7953807,0.47304344,0.7727032,0.459419,0.45879963,0.31025267,0.6681429,0.4546931,0.7979559,0.56419826,0.41038284,0.40879717,0.5191408,0.45394677,0.58951783,0.7477456,0.7814455,0.7763595,0.3117391,0.61641073,0.26544136,0.5093961,0.49880597,0.55310935,0.78876185,0.46301985,0.44779077,0.5753219,0.43376255,0.6803457,0.6152457,0.30432796,0.3168106,0.2899672,0.6000663,0.7594492,0.6541984,0.40756625
E2-A14X,0.6234143,0.7299336,0.4758864,0.48435068,0.31731784,0.3577968,0.7160508,0.64258736,0.7626478,0.52074003,0.3750494,0.66542447,0.68679833,0.58635587,0.30982322,0.76570153,0.7188363,0.4110403,0.36897516,0.65263754,0.4105582,0.5138988,0.38882723,0.78796476,0.6033218,0.7514776,0.6827934,0.55035794,0.5549514,0.4737507,0.6971681,0.30197942,0.3272308,0.74570644,0.40498328,0.41470075,0.54776174,0.60492283,0.561215,0.560143,0.42148182,0.5027803,0.605149,0.22483858,0.59623885,0.7198249,0.6179434,0.7994169,0.7291449,0.48200127,0.49544424,0.64518785,0.697194,0.28182897,0.2932896,0.2725358,0.37967408,0.59258246,0.41611987,0.6232122,0.7867462,0.8538497,0.53429306,0.5516963,0.48256546,0.8250313,0.7322196,0.54905784,0.24994634,0.4837067,0.34966096,0.36447963,0.42141023,0.5229465,0.69184864,0.43535674,0.77006966,0.38919434,0.46985453,0.7858472,0.65319586,0.6021007,0.6575031,0.338171,0.68245006,0.5517531,0.8477967,0.66563356,0.13315395,0.42726788,0.74408334,0.43315643,0.3394522,0.8466408,0.70392054,0.7557384,0.3441714,0.63685733,0.38124704,0.748407
