Sample_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
BH-A0B0,0.31723425,0.28802887,0.8827729,0.61196995,0.7875028,0.50633264,0.7854354,0.44534546,0.082307994,0.20387629,0.41224223,0.5436393,0.28743023,0.84171593,0.5176699,0.6431962,0.7374829,0.759869,0.5283462,0.5788171,0.8569879,0.34006214,0.42246968,0.53803,0.3943306,0.8144396,0.8188906,0.42127627,0.49415,0.7820784,0.35747474,0.60302174,0.29064637,0.5491874,0.7329433,0.42827874,0.5109917,0.12860927,0.44582555,0.5793092,0.6487383,0.14223044,0.29196233,0.73261607,0.5215386,0.14297934,0.2065167,0.7090082,0.3099787,0.74333084,0.46935073,0.4225319,0.7792796,0.74469864,0.6567507,0.6766483,0.29559565,0.51520777,0.80485165,0.18913049,0.4019934,0.8077081,0.729534,0.8345078,0.45434266,0.32969332,0.31726992,0.17626952,0.27668118,0.17736,0.6759509,0.7841749,0.8886092,0.3912827,0.34523064,0.7988777,0.52294594,0.33480203,0.6062476,0.80848074,0.15940979,0.4354471,0.40168232,0.4823436,0.58316475,0.46295905,0.87124383,0.6825604,0.51944983,0.27751386,0.8495709,0.4903676,0.8948884,0.16943032,0.1977225,0.43218386,0.4419321,0.5270299,0.54190177,0.61840105
BH-A0B3,0.6639334,0.77181387,0.6994192,0.8791778,0.4636094,0.39536628,0.41286337,0.4844854,0.612607,0.520191,0.52732885,0.8131478,0.6959112,0.5394313,0.32471824,0.4470194,0.84635913,0.6424911,0.49679756,0.28373858,0.71619475,0.41821837,0.42727292,0.8912746,0.77713335,0.80432,0.18591514,0.19463256,0.36618924,0.2948249,0.42550737,0.2883754,0.2488075,0.346658,0.53490156,0.25595146,0.48764935,0.8057064,0.6249217,0.76941854,0.68646765,0.205627,0.41526532,0.43436176,0.8517506,0.8791895,0.60098475,0.6503972,0.2219894,0.6189591,0.72653526,0.82980514,0.61077625,0.44028988,0.14753348,0.8718196,0.41082737,0.40889022,0.412485,0.7465313,0.627662,0.35741395,0.25866458,0.59074247,0.2653402,0.45583838,0.663129,0.57073456,0.33432585,0.22842324,0.30149212,0.23581558,0.8262789,0.55400366,0.6950134,0.27256322,0.6877956,0.27981842,0.07828012,0.8561803,0.36012208,0.5455315,0.8449911,0.16485643,0.5684563,0.42383653,0.37554815,0.73904073,0.23196688,0.59449404,0.8615103,0.34721902,0.60634387,0.7053335,0.8268462,0.61265314,0.5040387,0.7136629,0.35634905,0.5160308
BH-A0B4,0.40524566,0.73401356,0.546518,0.17851602,0.47856873,0.5883407,0.2809459,0.5472405,0.34949195,0.64833754,0.6463123,0.6634979,0.7846075,0.8808408,0.7031123,0.60715187,0.7902465,0.76857686,0.79477566,0.3638541,0.5320872,0.38665926,0.59751284,0.711486,0.318346,0.5050237,0.42680323,0.5264126,0.8575211,0.7236065,0.122179076,0.73062474,0.44047448,0.40215176,0.6732198,0.3004526,0.52943766,0.4668339,0.35704812,0.6442915,0.35663256,0.34918997,0.88610744,0.74656874,0.4818219,0.7744169,0.47982782,0.48782578,0.4577375,0.37080926,0.6179667,0.72900766,0.15825327,0.75314105,0.5400455,0.878154,0.5295159,0.42640525,0.32451156,0.5440252,0.42570338,0.68043214,0.49686843,0.6400461,0.31690744,0.36369514,0.2347396,0.4075414,0.86789477,0.21894675,0.31242222,0.58875537,0.7556814,0.6672725,0.56078887,0.17855877,0.15463975,0.85361457,0.27957645,0.4097535,0.17198429,0.519761,0.3724006,0.4929791,0.78042525,0.156313,0.53309786,0.63238114,0.732952,0.8211592,0.64530045,0.4277597,0.46862954,0.29327738,0.6938001,0.25504625,0.9117986,0.36385348,0.53647035,0.33193386
BH-A0B7,0.3452214,0.6008214,0.53380364,0.11481354,0.72639054,0.49994832,0.58778095,0.77330357,0.2509381,0.10103622,0.38254604,0.77532977,0.8623737,0.8683741,0.87364364,0.43991768,0.23503575,0.6000966,0.2713246,0.25948578,0.539387,0.339804,0.6601779,0.54048795,0.33749688,0.658946,0.62516266,0.6321954,0.401026,0.25991124,0.36553907,0.75965023,0.32287276,0.65245473,0.57779527,0.24151346,0.07143087,0.21949103,0.8626975,0.4812525,0.7302635,0.84100163,0.58243376,0.23653418,0.70956916,0.136816,0.3776147,0.7940468,0.690279,0.3011354,0.25474483,0.61482644,0.39203346,0.34316546,0.69163907,0.81756514,0.71674967,0.8052445,0.6706703,0.22614907,0.6692398,0.82795376,0.3040571,0.61719024,0.69496965,0.46536338,0.19905625,0.2870116,0.32583472,0.88781834,0.7228044,0.53397834,0.90900195,0.78382045,0.3139167,0.8436315,0.928768,0.47652704,0.1580494,0.4082353,0.44564566,0.3745961,0.66749316,0.9141909,0.87873316,0.21295203,0.6168294,0.8775521,0.5209454,0.29371268,0.8977914,0.24859817,0.38056803,0.44308785,0.7192378,0.82803345,0.32991797,0.548328,0.27331084,0.89791787
BH-A0BA,0.28406376,0.32514226,0.6094304,0.39555636,0.45197332,0.5346996,0.72884667,0.6735697,0.4081964,0.13332698,0.23874274,0.36145324,0.32889643,0.8619553,0.64102906,0.82282233,0.33589318,0.5943457,0.48178834,0.69990116,0.32820392,0.33724296,0.62354577,0.20638746,0.7282467,0.69448525,0.7809708,0.67409915,0.5419348,0.6545702,0.8269893,0.8075732,0.44829997,0.7801807,0.25806493,0.8635497,0.47365734,0.0615333,0.39772934,0.42089942,0.37773603,0.15300097,0.8740473,0.7052332,0.7073068,0.28487277,0.52122355,0.8070549,0.6489026,0.72120875,0.5346893,0.28099293,0.47966108,0.33268142,0.92924726,0.3116089,0.4530241,0.76515335,0.8774357,0.27537507,0.6077486,0.6282858,0.78831136,0.74911183,0.64555734,0.54843193,0.5677557,0.10335199,0.41942644,0.6005076,0.6998835,0.7316934,0.8282991,0.57730675,0.27596262,0.8110898,0.4087559,0.73130274,0.81986266,0.39498493,0.36879945,0.35647994,0.21791545,0.41906202,0.7499866,0.82737935,0.78701836,0.4008364,0.41467956,0.24795344,0.9146029,0.70672643,0.75777763,0.6001308,0.19329733,0.7251654,0.24452502,0.18355837,0.36703476,0.84717995
BH-A0BC,0.38507348,0.5777046,0.783754,0.6259529,0.58371603,0.5849372,0.6666329,0.7972335,0.2952165,0.23127903,0.31247792,0.7390251,0.32262963,0.70329773,0.3190216,0.44947255,0.7877999,0.43758366,0.89120805,0.6848436,0.8158424,0.56104004,0.43026063,0.6349484,0.49107122,0.55559385,0.4956265,0.35831505,0.7339629,0.7098917,0.3326201,0.7753449,0.5110805,0.5022543,0.8771856,0.4751296,0.46164232,0.6302928,0.23592627,0.5410059,0.51303494,0.25407326,0.34409207,0.5379057,0.4231049,0.60057706,0.4983073,0.7862371,0.35248053,0.43613946,0.25662345,0.30555314,0.5000533,0.6703606,0.5102674,0.61270654,0.47360796,0.2719739,0.54396284,0.35850522,0.60514444,0.80704844,0.5800414,0.7183357,0.56746113,0.2782796,0.37796223,0.19660765,0.6618856,0.39994752,0.8268954,0.62810504,0.7726126,0.60556495,0.48820487,0.4019001,0.39073497,0.7386328,0.6029155,0.90121424,0.5292985,0.5520245,0.47863638,0.68487996,0.50470054,0.25851524,0.7166617,0.6171073,0.6185352,0.75893366,0.3464198,0.7700235,0.8372083,0.27554005,0.45796663,0.45062828,0.5813651,0.4510594,0.32237566,0.30418396
BH-A0BF,0.6538454,0.53264374,0.573087,0.40871328,0.8243351,0.28357154,0.57512903,0.44621438,0.42972088,0.545248,0.58083975,0.91713166,0.63957494,0.4075641,0.5652796,0.7201647,0.5890432,0.37521005,0.80855095,0.2898878,0.8864844,0.6057854,0.8398014,0.8501035,0.3563071,0.19677891,0.2714186,0.30278978,0.5825248,0.666902,0.30985367,0.30775946,0.2230312,0.5901456,0.67062473,0.120642334,0.44327098,0.38935584,0.70379287,0.36238015,0.63220215,0.45366508,0.37407053,0.71579087,0.25280213,0.36186016,0.26486695,0.6492154,0.71084195,0.6205823,0.52926874,0.64429915,0.25962555,0.530228,0.42559487,0.5753182,0.5709367,0.5979562,0.47517708,0.51370794,0.5375261,0.9120462,0.39637768,0.6657184,0.27577078,0.4916777,0.37870172,0.53575736,0.595589,0.37398684,0.34362015,0.5576142,0.87433475,0.7556943,0.21081038,0.34104007,0.5441079,0.5943442,0.47880894,0.4972087,0.3338816,0.58113384,0.50936085,0.8301294,0.78623617,0.15439874,0.391836,0.76150286,0.59071296,0.7545245,0.423378,0.49298424,0.6210109,0.407964,0.8065585,0.7758873,0.50256467,0.6032318,0.707121,0.40482706
BH-A0BJ,0.60018253,0.4295052,0.75544167,0.3010129,0.20662275,0.4026859,0.524256,0.79575765,0.45157123,0.13220954,0.7357957,0.8618506,0.5962015,0.5001221,0.79694414,0.31302738,0.5261683,0.42908233,0.77233356,0.63773656,0.8345523,0.45845467,0.37383777,0.14246945,0.4705939,0.6297628,0.80998707,0.5077161,0.362667,0.7343254,0.2510986,0.6363577,0.38278675,0.80184096,0.762211,0.6676052,0.35471803,0.70381427,0.5365145,0.3280507,0.37580532,0.63039225,0.31778336,0.66744864,0.61663985,0.2546481,0.34936973,0.894267,0.46102822,0.18113509,0.31154987,0.27079886,0.4658959,0.5716406,0.50474167,0.51485103,0.5176381,0.75264037,0.6018212,0.30917808,0.38341188,0.7656026,0.5842537,0.46728903,0.7405378,0.15450461,0.27696183,0.1766026,0.64819926,0.6974411,0.83885366,0.8097557,0.5868563,0.49858212,0.706284,0.5362693,0.6304389,0.7223008,0.6311698,0.89598787,0.72935385,0.62321264,0.13494447,0.89065623,0.6144756,0.3495882,0.6224639,0.44696054,0.8244397,0.42775398,0.39380282,0.26186222,0.7715403,0.4221644,0.61196166,0.52496696,0.5639232,0.6410383,0.5432224,0.42977345
BH-A0BM,0.27977866,0.3251063,0.7884813,0.14863315,0.49854317,0.47372615,0.76078904,0.5563296,0.18731606,0.22855112,0.61090326,0.74233705,0.62576425,0.9184456,0.74006146,0.5503062,0.3798996,0.8262559,0.47241575,0.5366732,0.83766973,0.28400233,0.54772556,0.29098442,0.32291317,0.63399357,0.8992369,0.6367689,0.19096543,0.88488704,0.257244,0.47172612,0.22248954,0.70014375,0.7917503,0.5302254,0.6776755,0.30093402,0.76858735,0.22018738,0.29736376,0.82600194,0.66876334,0.65665394,0.5127929,0.17326353,0.106318474,0.88024426,0.51468164,0.66244316,0.43528444,0.25612152,0.8279715,0.50787425,0.8170692,0.66527665,0.3052969,0.47576964,0.3843643,0.20077512,0.37446856,0.81715333,0.80969954,0.7838185,0.86818373,0.56967574,0.20770553,0.36639366,0.44163084,0.42823115,0.5407356,0.60461646,0.45356214,0.27390075,0.5055936,0.6001806,0.59408975,0.731063,0.59438014,0.6255289,0.24453497,0.49331874,0.27072418,0.63997567,0.69842905,0.5353771,0.8935809,0.69688064,0.6347716,0.28886613,0.73749036,0.4744148,0.5771807,0.23477525,0.12567206,0.30044612,0.4129994,0.733289,0.46669522,0.6431362
BH-A0BO,0.15998998,0.6958718,0.8712122,0.32002154,0.38149983,0.2028533,0.8415259,0.45103365,0.24876076,0.16776417,0.8111695,0.73834974,0.6283602,0.8225612,0.9187392,0.35605335,0.7186885,0.55243397,0.67920506,0.41205722,0.8265489,0.47533154,0.5124455,0.4045169,0.23580089,0.48229045,0.8917847,0.861819,0.5163436,0.8223752,0.15904668,0.4833579,0.40313458,0.8927403,0.2386102,0.6687042,0.35399395,0.5683838,0.45999545,0.2294519,0.6789199,0.26706055,0.60981894,0.8423567,0.630762,0.14584796,0.16377257,0.79637086,0.2975474,0.45853132,0.38766378,0.34733516,0.80009186,0.32048503,0.7750427,0.71801776,0.30913493,0.92494047,0.63110375,0.29603118,0.27909604,0.8646071,0.5216996,0.4460113,0.66704893,0.3194753,0.34632415,0.10518785,0.20904994,0.5090487,0.8125677,0.7278545,0.7340827,0.1105035,0.22728163,0.5392652,0.36674213,0.64336884,0.526091,0.71649796,0.6242974,0.64161676,0.12639791,0.8212404,0.5817321,0.5221532,0.8245522,0.7875839,0.5196766,0.2586994,0.37600264,0.2483042,0.7586921,0.44109333,0.4710093,0.6434078,0.2939824,0.29601556,0.70350164,0.6946082
BH-A0BP,0.2458873,0.3789058,0.82012624,0.5373044,0.47901064,0.18201728,0.8140766,0.42831182,0.1187444,0.17649572,0.6089424,0.72290826,0.62489706,0.8735634,0.90608466,0.11408186,0.75330555,0.70191693,0.8760768,0.4137047,0.42342782,0.2079702,0.094325826,0.2513898,0.6907779,0.80246806,0.7983086,0.7497444,0.6426988,0.84169996,0.16597362,0.70850855,0.3590888,0.78064966,0.44773817,0.8145776,0.27185774,0.53063154,0.45749918,0.7196826,0.47074836,0.10802734,0.6947038,0.7498408,0.9389118,0.4769081,0.35856014,0.7280816,0.23814175,0.2727457,0.5535209,0.63305503,0.6789596,0.46534124,0.7746807,0.89720464,0.37774104,0.857943,0.6429343,0.14763986,0.59739083,0.7759754,0.6782297,0.351152,0.59614944,0.14703184,0.3497153,0.19171333,0.57117426,0.31519958,0.6517439,0.6746623,0.70696604,0.40864837,0.41602498,0.20767933,0.1976318,0.70116186,0.24979725,0.39772716,0.40809834,0.6457637,0.23036912,0.81862855,0.6753176,0.4544754,0.76003623,0.89022017,0.56646067,0.20345896,0.6581735,0.49754268,0.7398244,0.20849037,0.64150137,0.42595848,0.833642,0.47918195,0.59246635,0.7098171
BH-A0BR,0.4804266,0.37779295,0.5272251,0.3004235,0.6078506,0.1423635,0.6850931,0.26466888,0.070977606,0.16312526,0.70609194,0.89874375,0.7311947,0.19927563,0.74483216,0.15288852,0.20282975,0.5257702,0.7764646,0.25786415,0.95541966,0.2008554,0.79330313,0.51899964,0.928699,0.42975706,0.62557197,0.46787912,0.4316914,0.6703981,0.15886699,0.52456874,0.24404895,0.4840309,0.88946253,0.4642982,0.19323826,0.62867814,0.6972726,0.8594763,0.73185,0.44686297,0.21187572,0.53502315,0.87973034,0.20949066,0.3761403,0.7793559,0.116464026,0.76652867,0.6212192,0.42901403,0.31947136,0.57977766,0.6209708,0.8572916,0.76936954,0.8911855,0.7205123,0.33596665,0.43477494,0.80580866,0.5137225,0.47370228,0.77994215,0.16598067,0.33293974,0.24382153,0.45130283,0.18763775,0.59282905,0.7564887,0.8785974,0.5315382,0.35340303,0.70527744,0.7375111,0.38745007,0.7151234,0.9119316,0.2712435,0.6917191,0.6066711,0.92217684,0.62449574,0.08750183,0.35757428,0.88583815,0.8357075,0.5835843,0.53628653,0.6366113,0.87843525,0.10428813,0.6713246,0.34819105,0.5716604,0.29518253,0.49147892,0.6420086
BH-A0BT,0.56912315,0.53604144,0.6793792,0.5907053,0.55452806,0.744588,0.5247661,0.4907918,0.2704333,0.35897562,0.69774055,0.28689194,0.32522443,0.90703744,0.19871742,0.636623,0.62437916,0.7613816,0.5519496,0.79132944,0.5503638,0.56959844,0.80999243,0.8422651,0.6988528,0.47759512,0.49717906,0.32596406,0.5256589,0.7828799,0.12523095,0.69485587,0.21973577,0.18747425,0.72065383,0.75538754,0.9102807,0.2298632,0.8179663,0.5833254,0.2835303,0.86134547,0.77810776,0.44483626,0.28348672,0.65281975,0.15766971,0.7647387,0.5509665,0.8431003,0.3139528,0.79873544,0.24067059,0.59887755,0.30431193,0.6335626,0.14756504,0.19055477,0.66734725,0.7686273,0.35887873,0.70645654,0.8466692,0.8398894,0.60699594,0.29134396,0.4299722,0.45614213,0.7965252,0.27630413,0.4088028,0.19461113,0.2336233,0.50387585,0.42187098,0.2505492,0.38488212,0.4426469,0.7004045,0.73495215,0.17278627,0.5015611,0.8575058,0.32216758,0.6512176,0.3628378,0.7481242,0.39043444,0.51569927,0.55123544,0.9080862,0.75025815,0.6561306,0.35873872,0.1300206,0.14603598,0.87303126,0.71780527,0.7064086,0.44749525
BH-A0BW,0.5428174,0.8608035,0.6247725,0.9453252,0.24346688,0.5105424,0.46410018,0.65021455,0.85517156,0.26655364,0.7178227,0.8342631,0.85993934,0.27371922,0.12275187,0.8523493,0.53474754,0.091073856,0.6324578,0.2298853,0.44507426,0.80895984,0.43843448,0.33841473,0.27842727,0.40581828,0.116590574,0.09550464,0.42548186,0.19103923,0.6922228,0.35126883,0.50122595,0.90584934,0.2764835,0.46323496,0.17336385,0.85988116,0.64373976,0.4480976,0.715366,0.09816622,0.15134794,0.54957616,0.7510246,0.85128844,0.9434149,0.84008765,0.19783743,0.52872,0.8749193,0.669409,0.9185026,0.32939136,0.57184,0.65698415,0.45979357,0.8662366,0.91752046,0.8234348,0.65886515,0.04953906,0.1600022,0.60495585,0.31211078,0.9036732,0.5346556,0.4000093,0.2148284,0.901525,0.27208397,0.4011141,0.76981676,0.5387414,0.50412375,0.29941297,0.7321543,0.14457811,0.12667747,0.5349404,0.5017198,0.4354241,0.77692616,0.5142733,0.2179611,0.5108517,0.17474982,0.79614365,0.09746233,0.2663352,0.574565,0.3718524,0.7594323,0.94188833,0.81992245,0.95813227,0.23649713,0.86046076,0.21508123,0.6876383
BH-A0BZ,0.28188998,0.7064764,0.7762416,0.3465097,0.6480945,0.6827029,0.22039239,0.5689866,0.55661446,0.5485475,0.5045113,0.87445325,0.6842315,0.6222882,0.5723021,0.45670134,0.77260435,0.82524174,0.7609576,0.61796165,0.5174424,0.67053807,0.5282683,0.81965804,0.469458,0.51114804,0.23353297,0.22516838,0.8061045,0.6725342,0.20975527,0.61935216,0.5259135,0.18324858,0.7692456,0.1348305,0.41241515,0.27449676,0.46000853,0.67301756,0.5864155,0.5407846,0.5270603,0.6510927,0.67832315,0.85355276,0.82262695,0.545297,0.44783986,0.57122296,0.68017143,0.7626296,0.32320768,0.7387029,0.5495199,0.68026876,0.76594937,0.23297068,0.5220908,0.3215283,0.80078757,0.60941494,0.35217705,0.7685418,0.25619075,0.35011095,0.23023304,0.486349,0.907014,0.157839,0.43400547,0.50412554,0.95509297,0.8692499,0.4671318,0.13751203,0.30620494,0.6734993,0.31628957,0.4435227,0.40362722,0.51707405,0.6931655,0.60738033,0.6219293,0.13480121,0.4917612,0.7415043,0.5446,0.8668262,0.3623194,0.6561189,0.51401764,0.29013848,0.7609129,0.47711238,0.78792715,0.79944664,0.4766423,0.13874096
BH-A0DG,0.15331532,0.8068422,0.66763014,0.31436405,0.5300301,0.53404605,0.7021645,0.6521707,0.34147638,0.31354058,0.53420454,0.80943924,0.4709431,0.5337081,0.6327976,0.67388463,0.60952234,0.4919393,0.7122512,0.46085715,0.5603808,0.42232087,0.5146525,0.38163272,0.6527745,0.56108356,0.6004889,0.16077018,0.8934394,0.82472456,0.32921332,0.74304366,0.6980117,0.6506954,0.51602733,0.63982666,0.2803871,0.39734784,0.17907889,0.5719253,0.4069081,0.119400926,0.70006776,0.8216687,0.56214815,0.43470418,0.669989,0.82751906,0.52372617,0.53089726,0.6433925,0.3768376,0.33501062,0.32957894,0.7261414,0.7817681,0.40668523,0.71012664,0.52466255,0.18841578,0.63200074,0.57020265,0.42368972,0.7260213,0.34588686,0.19841424,0.24836995,0.21776602,0.604112,0.5507117,0.6360971,0.6596918,0.895126,0.5691399,0.3598384,0.53492177,0.40671843,0.659689,0.43843633,0.38741365,0.23322786,0.4881683,0.3271908,0.70695,0.7735979,0.43549317,0.8157387,0.6437224,0.5787842,0.4098012,0.65975034,0.60034895,0.84361553,0.17650694,0.6353469,0.52479,0.7437426,0.39677548,0.42495525,0.471734
BH-A0DH,0.4945447,0.47070256,0.7942857,0.4000981,0.2700152,0.823949,0.42454144,0.46755067,0.5560903,0.3412353,0.62927526,0.571333,0.08998394,0.90702873,0.53563035,0.3644388,0.6841263,0.6425554,0.5634719,0.824602,0.52346987,0.74266577,0.3293162,0.6693689,0.427707,0.6568042,0.6559428,0.7878869,0.68091804,0.8081175,0.2207967,0.81741583,0.33289033,0.3743898,0.8497293,0.7408364,0.5918602,0.41507843,0.5864351,0.7271191,0.21185037,0.6134706,0.7023496,0.29994944,0.42769504,0.80286455,0.28717247,0.58725303,0.32562405,0.36315924,0.3071414,0.57890564,0.5379342,0.81425524,0.48353386,0.6651021,0.49492392,0.3413759,0.74524784,0.42721814,0.2845417,0.5996496,0.58588547,0.47675347,0.7622551,0.47406137,0.27688769,0.32401136,0.8594029,0.58573925,0.79911196,0.67072535,0.33081,0.5830836,0.55649525,0.17551947,0.36034232,0.53975874,0.6196438,0.7965286,0.51507187,0.54438746,0.6405005,0.6864513,0.30435526,0.16714486,0.52100295,0.24283755,0.61827165,0.57215726,0.5434752,0.7796596,0.5437629,0.37850398,0.32335478,0.20120251,0.7302587,0.52969575,0.3794636,0.19164947
BH-A0DI,0.13006432,0.6521922,0.8395042,0.2549235,0.30685475,0.37946683,0.65227985,0.28076994,0.100963116,0.28248584,0.6339074,0.8016925,0.6883826,0.75263786,0.58869195,0.851725,0.6557406,0.6992495,0.68249077,0.3113679,0.764383,0.5105261,0.49491075,0.7428055,0.2792541,0.6715403,0.8064395,0.26154023,0.7615981,0.41964948,0.25052425,0.29077378,0.20378152,0.8061255,0.46804088,0.3141935,0.6948951,0.6233168,0.32171214,0.3297236,0.48135382,0.4170112,0.68064755,0.9011935,0.31226993,0.23500267,0.48195985,0.6448895,0.6252795,0.45974725,0.7834961,0.40257722,0.49068743,0.6517979,0.6001301,0.72277695,0.46289632,0.7130432,0.32691208,0.14327413,0.3211905,0.81218874,0.28384787,0.65951467,0.28101784,0.59247386,0.26695162,0.13954535,0.4332143,0.25079003,0.65359104,0.6367487,0.89259636,0.42485452,0.36102906,0.51687086,0.7444465,0.8875384,0.4894242,0.7847666,0.07380624,0.7553239,0.52599925,0.5586871,0.8620559,0.1765994,0.8301498,0.6544737,0.48054823,0.6191146,0.53341705,0.43861157,0.8609289,0.11845402,0.2824915,0.21925123,0.66209173,0.3320982,0.4989422,0.6537613
BH-A0DL,0.62270945,0.8618263,0.87646997,0.7404039,0.49844396,0.9251671,0.44568807,0.39962786,0.7325724,0.19455117,0.3560868,0.88652813,0.63787925,0.15555617,0.107601106,0.42345363,0.67055035,0.46413505,0.18406494,0.4502093,0.63826007,0.44530654,0.38698387,0.8739795,0.57178956,0.64391863,0.50685394,0.25141108,0.5656394,0.2567017,0.9101733,0.38906842,0.40473217,0.65605444,0.41288364,0.16976973,0.40232986,0.17162144,0.8299814,0.84700155,0.63904315,0.20143893,0.0821118,0.8055549,0.505061,0.9404839,0.36386698,0.6705924,0.30357173,0.6199982,0.8296542,0.7570365,0.8061728,0.460203,0.3583958,0.69145095,0.27564552,0.8395165,0.87724125,0.8139564,0.690272,0.29216748,0.15345,0.35180616,0.5257436,0.8407036,0.65166533,0.60148144,0.14571084,0.4006438,0.16050369,0.422201,0.8807347,0.32573807,0.47303104,0.2710091,0.6080772,0.21557426,0.2194097,0.8803916,0.25312915,0.2741125,0.6562269,0.37710446,0.43960577,0.44675115,0.109278575,0.38870484,0.1222375,0.7508062,0.78716755,0.8354939,0.4854666,0.963639,0.7053621,0.7040863,0.31810054,0.7233482,0.14627008,0.64169014
BH-A0DP,0.5896682,0.58385026,0.6185987,0.7250682,0.27650607,0.28940502,0.86694473,0.2827427,0.25841394,0.5267274,0.72717553,0.19476973,0.6271273,0.68540156,0.8917714,0.40413445,0.7738669,0.5548777,0.7297664,0.44841605,0.8764442,0.5203006,0.8029475,0.43962398,0.32757014,0.34142506,0.6529876,0.8813761,0.3622833,0.7662848,0.22275451,0.49282527,0.2992825,0.6834987,0.67554945,0.40807962,0.43371046,0.6715035,0.7494619,0.19827236,0.62817883,0.135692,0.46128494,0.43527406,0.76700675,0.41488972,0.2814492,0.7329568,0.5080287,0.25676888,0.14221454,0.49061483,0.8317455,0.60549766,0.5628146,0.8611162,0.36515713,0.7076186,0.79813254,0.43215972,0.5326116,0.8513291,0.66086423,0.6247387,0.7043084,0.0903356,0.1677445,0.24848744,0.6019243,0.6755905,0.4805724,0.62660503,0.42918015,0.2660618,0.6264967,0.50725514,0.25665212,0.6103443,0.4134953,0.4471382,0.42949426,0.3333431,0.3659178,0.5402506,0.52451956,0.4294558,0.5453285,0.80267453,0.4646295,0.47818518,0.48908973,0.4479923,0.82385683,0.24864963,0.5903586,0.8372593,0.41236553,0.6523738,0.47877654,0.54226035
BH-A0DS,0.7307094,0.5577713,0.800054,0.566244,0.44768906,0.3910498,0.34716386,0.18377474,0.14980596,0.25695163,0.7506628,0.4744617,0.44208097,0.84083146,0.550753,0.471157,0.5247799,0.75206476,0.6624792,0.64219725,0.8031634,0.532092,0.72935146,0.75997394,0.49080992,0.65281856,0.61767143,0.8113898,0.44616598,0.76793975,0.11565469,0.5015019,0.24454108,0.31382936,0.70606786,0.25027037,0.8941759,0.5081456,0.77460647,0.6666832,0.57237947,0.36019814,0.6815226,0.5584143,0.33126476,0.373681,0.11734998,0.59242475,0.6157921,0.93246996,0.52842224,0.6503813,0.52488244,0.7587238,0.5469197,0.38427275,0.62841237,0.42336944,0.47338045,0.41451505,0.15745246,0.9544183,0.7912558,0.5489863,0.6758241,0.3785779,0.35361546,0.5672306,0.7352482,0.13569446,0.26761967,0.67001885,0.36634603,0.47240865,0.4521453,0.15858802,0.53815436,0.26737863,0.60855556,0.77584183,0.4981608,0.46619403,0.66832906,0.77386105,0.40865678,0.15453465,0.76867306,0.6738826,0.315687,0.445651,0.66511124,0.773826,0.4301191,0.23741738,0.31598833,0.3796613,0.6929226,0.5824182,0.6773588,0.26913905
BH-A0DT,0.6301286,0.4154145,0.8101934,0.34436476,0.32210255,0.4701913,0.4948529,0.5619559,0.42996153,0.65397495,0.8169762,0.54109734,0.57152313,0.73086464,0.666088,0.5979028,0.704442,0.3960445,0.6663109,0.4300021,0.8146496,0.86372006,0.4669278,0.6603184,0.35369033,0.4809984,0.7117303,0.643036,0.40563685,0.78533953,0.2054311,0.46149334,0.44153497,0.8268835,0.49758324,0.29713783,0.78915155,0.7043379,0.7399919,0.2803122,0.67082345,0.5822308,0.745059,0.7390922,0.1521253,0.28653535,0.09394924,0.50979125,0.87437415,0.703051,0.43224865,0.61879975,0.6607004,0.746002,0.451248,0.41194576,0.5974018,0.78660923,0.68793976,0.76135635,0.2777117,0.8372546,0.4771861,0.31171978,0.7251023,0.34710762,0.5702297,0.3702411,0.6158575,0.57099617,0.38076693,0.57179904,0.25189704,0.23401693,0.38731176,0.4511224,0.7150094,0.7793546,0.66147214,0.7543999,0.31702045,0.71028763,0.24737346,0.61154234,0.43661737,0.35232735,0.6204157,0.41980332,0.37726235,0.33105665,0.38114673,0.41436988,0.4278332,0.4678019,0.3735807,0.3413812,0.3201477,0.78931856,0.7285616,0.37178183
