,A1-A0SF,A1-A0SJ,A1-A0SK,A1-A0SO,A1-A0SQ,A2-A04N,A2-A04P,A2-A04Q,A2-A04T,A2-A04W,A2-A0CM,A2-A0CP,A2-A0CS,A2-A0CX,A2-A0D0,A2-A0D2,A2-A0D3,A2-A0EO,A2-A0ES,A2-A0EU,A2-A0EV,A2-A0EW,A2-A0EX,A2-A0ST,A2-A0SX,A2-A0T0,A2-A0T1,A2-A0T2,A2-A0T3,A2-A0T5,A2-A0T6,A2-A0T7,A2-A0YC,A2-A0YD,A2-A0YE,A2-A0YF,A2-A0YI,A2-A0YJ,A2-A0YL,A2-A0YM,A2-A0YT,A2-A1FV,A2-A1FW,A2-A1FX,A2-A1FZ,A2-A1G0,A2-A1G1,A2-A1G4,A2-A259,A2-A25B,A2-A25C,A2-A25D,A2-A25E,A2-A25F,A2-A3KC,A2-A3KD,A7-A0CD,A7-A0CE,A7-A0CG,A7-A0CH,A7-A0D9,A7-A0DA,A7-A0DB,A7-A0DC,A7-A13D,A7-A13E,A7-A26E,A7-A26G
A2-A1FV,0.014607607001671474,0.015543980431970151,0.01144007526298237,0.011089857546252534,0.015287145954747346,0.014229851914323653,0.011128017725339064,0.012735379371523681,0.010841263241191616,0.012284577217520382,0.0116375565469677,0.014343252567048052,0.013961587905964853,0.012341983219967843,0.01111173454445152,0.011094659457229846,0.01415599921684038,0.0141382752031428,0.015139383764751296,0.014545138375225603,0.014167113376231832,0.015356864329208287,0.014975040835190485,0.012590680140293862,0.011494779112270335,0.011169562789328066,0.012269013724425279,0.011568644222022355,0.013997865779229984,0.014125180714885622,0.014546626672251654,0.01474074953810685,0.014156932041734476,0.014232895674345925,0.011121752319414377,0.014564761688529708,0.014289060988614082,0.011159181474672151,0.015089230944175188,0.011375222633989655,0.014619174000229784,0.5855671024805631,0.015781345560569683,0.014900185586091052,0.013818494404957055,0.015533048854101453,0.012611938544049796,0.01693395240128552,0.01409889092184504,0.014508131346990315,0.014634177882214069,0.014786701503777413,0.017357939622673867,0.012910157350494752,0.01566665840160194,0.014579065789484827,0.014799736196737155,0.010895416735628535,0.014614554885752206,0.014322047160537197,0.0163121675948362,0.011340324027716458,0.014850448470328705,0.016583806951307685,0.0112684507522577,0.011262261117061212,0.015569661417378103,0.012642272780010302
A2-A1FW,0.013385921786492939,0.015118392706671785,0.011920483322577596,0.011903901137791344,0.015047130655243894,0.01319880237149695,0.011935299213175756,0.012416932702533731,0.01136761399663621,0.012567576142063799,0.011858192161269196,0.013169085120670707,0.013244643454165593,0.01287842773160851,0.011894239287942157,0.011451555483944971,0.013515086264372155,0.013401454364640599,0.013401205851706871,0.013783099714807732,0.013902589925604319,0.01346490979869886,0.013273160942642394,0.012305172056629727,0.012085152668092469,0.011837225166675947,0.012488523673804697,0.011545547728934336,0.013630753626955015,0.013588063537661055,0.013436567998093573,0.014643983412290056,0.013748625368892695,0.013321737262233633,0.011661857446905831,0.014529499400194278,0.014494097237322536,0.011454684007854585,0.013729315447359579,0.01187591428139272,0.016973968978081917,0.015781345560569683,0.5877556969764453,0.017256431619511556,0.0132589449556666,0.01496405335506027,0.012431596017903558,0.017774791875181627,0.013700006609569316,0.01787669973509537,0.01675444175411815,0.014643088576473262,0.015972881272903923,0.01254429550336503,0.01350078057222763,0.013458612446507113,0.01395775973002214,0.011260111018308573,0.013403680824156296,0.013615785827687034,0.014754654295094531,0.011624223612536648,0.013396673792613787,0.01629925819637674,0.011516596359769024,0.01154282954184534,0.013963184646378822,0.012979452194073949
A2-A1FX,0.014182005132654671,0.015153081508022683,0.011364083419694946,0.011517757474715229,0.015515326770238837,0.01451866069060993,0.011737425561743491,0.01288458569297217,0.011196974021149175,0.012393578697998193,0.012059744199416798,0.014004197910656062,0.014067881194140396,0.01267367925232334,0.01154896546799044,0.01144799155641756,0.014361281620535488,0.01415454609213828,0.014146588064571933,0.014960024797657697,0.014525196679052211,0.014034809923597532,0.013968491642400323,0.013207728672435932,0.012078089119336517,0.011440054993189674,0.01252039837259358,0.011948483139070583,0.014633173196013797,0.01462318714479473,0.014140378674608321,0.014684956620272391,0.014779427482125341,0.014183790288103982,0.011558116390612654,0.01516554971550464,0.014099480455107723,0.011443332772250831,0.01444807971558421,0.011548248097791525,0.016212148757957713,0.014900185586091052,0.017256431619511556,0.5786266244088082,0.013813721992495417,0.015223236922259752,0.012584163150693394,0.015938362831771233,0.014611556186886391,0.015381822672232447,0.01558514627925934,0.01615789573963509,0.015703025003987188,0.0131424187132547,0.014980792383012316,0.014397583867657732,0.01561322583046732,0.011139413744406875,0.014243642302019379,0.014313792231966334,0.014863592688193091,0.011538592757322575,0.01413811883213358,0.015600368685689654,0.01160046710352757,0.011682158379346465,0.014144638867242692,0.012840121417341081
A2-A1FZ,0.014941499362415022,0.013891538859575586,0.011124740645467628,0.011272086536580284,0.01382568256932145,0.015128870866804735,0.011610427709338487,0.015993101014158028,0.011290093192334259,0.012675346067505361,0.012238054425462644,0.014799682103629797,0.01478391667418467,0.012604450725629768,0.011346897074361886,0.011819637821327236,0.015022131391056095,0.015251613455626778,0.01596354644127933,0.015406114725059119,0.015118201587928863,0.01580787576385667,0.014817599830888518,0.013467707518274287,0.012683512364463436,0.011474612448216634,0.01262379899111704,0.011615312572687414,0.015072668739315183,0.014835946106397057,0.01588413803600703,0.014733688159815447,0.01744101725291805,0.016047316035609993,0.011709928537615565,0.017010507009645785,0.015492655491639647,0.01138177108669234,0.01559605882926672,0.011474515919129612,0.013455191260365536,0.013818494404957055,0.0132589449556666,0.013813721992495417,0.5734517402548245,0.01512265155739626,0.0142568154243283,0.01388260130753878,0.016701859090490774,0.013214401988865926,0.014716723217308585,0.013133039970579508,0.013651369136013416,0.014041139938303129,0.01563563205676458,0.015600341193991295,0.014920544269843392,0.011298372950074475,0.015303660331732808,0.015578322591997401,0.014442203172162393,0.011795617588899781,0.015584516397872759,0.013517753199645093,0.012516723766355809,0.01152595868162971,0.015383589762862563,0.013098372677032288
A2-A1G0,0.01569847472231138,0.0159393807551956,0.010879459814267321,0.01104642607043101,0.016750781907140008,0.015273819571193684,0.011313277265039046,0.012951676713278279,0.010850406840841112,0.012585852860088627,0.011310798362539683,0.014747944095888806,0.015409430137405878,0.012947396246947915,0.010929216814702217,0.011081514681279265,0.01602110503693156,0.01615900704614001,0.015772427325240507,0.01477747459260464,0.015234076182298623,0.015624930986293913,0.015317016486036453,0.01288257661330374,0.011753592946700218,0.011394960998241555,0.012852195695531397,0.01130648242069516,0.014091351081143922,0.015867484582014955,0.015771894939624616,0.014257357624204974,0.015120044952949208,0.01615298021807443,0.011390431914430385,0.013972572917870659,0.015317688452251055,0.010981727179604463,0.01573756727187392,0.010997087816329864,0.013783199251209322,0.015533048854101453,0.01496405335506027,0.015223236922259752,0.01512265155739626,0.5753154180068678,0.012906370925565016,0.01673761588360302,0.015407484420673478,0.014647672706819676,0.014071118606035658,0.013743134891765261,0.014234855394494306,0.013639980387555314,0.015708746593420926,0.015638030702221202,0.016253077474144822,0.010898856263751783,0.015256549177537408,0.016268188186046875,0.014206801809034827,0.01148200267063745,0.01581706068351619,0.015361397964651285,0.011272181263271328,0.011670763311917994,0.015064456350630955,0.012953843017185069
A2-A1G1,0.012668878749184743,0.012495342103945331,0.013095874187673636,0.013813932520887369,0.012635916387437027,0.013064934310038911,0.013132969420478037,0.01593487366485069,0.01456434567348035,0.013131817425388577,0.014732092522527144,0.013034287216215919,0.012872127960202914,0.013486732404273574,0.014173877463436482,0.014652349998544416,0.012847263521396344,0.012842201960938774,0.013350011313624371,0.013834114753771765,0.01267905128088629,0.013379630676126327,0.013775820581439596,0.014834947812798113,0.014813237840677979,0.013758807636773333,0.013023909861299768,0.013335985260913879,0.015077089834558636,0.01280489668982849,0.012945794002086517,0.012670641995502758,0.014192933683955095,0.012870935020231927,0.01429149727187446,0.014365879874496439,0.012714943454958796,0.01507422285574136,0.012863346194266458,0.015115113906894921,0.012609264388043686,0.012611938544049796,0.012431596017903558,0.012584163150693394,0.0142568154243283,0.012906370925565016,0.5820199553595209,0.01249564260829434,0.014884646416073493,0.013585845295761012,0.013499548442428184,0.012813239043671161,0.013447795301568966,0.014305740050263176,0.012710218506940967,0.012907053774444736,0.01286881913058058,0.01426354976010983,0.013072465767591364,0.012828060484027109,0.01383845250409207,0.014304016889199786,0.012935604386538582,0.012390422534154448,0.01591371523326239,0.014309083383323304,0.014328180485084531,0.016525145940511278
A2-A1G4,0.01430916787646575,0.015105399671124908,0.01129658228686059,0.011373034565036192,0.01691636792753009,0.014113714448381103,0.011094091790225372,0.012764718335930656,0.010794941454409596,0.012215314959102799,0.011261333816746003,0.013873808401292542,0.014385972858354149,0.012689513828846989,0.010944355274911678,0.011021079730625539,0.015135520810551204,0.014433568036379168,0.014189372991558286,0.014894246301561272,0.01545715742814274,0.01404398733269923,0.013971835604170087,0.012501003846047978,0.01142814327815414,0.011139255444601568,0.012283492416117994,0.011184144990856435,0.01494095743025381,0.014846790033913128,0.0143001986209769,0.0138572506937144,0.015134203490507456,0.014408188059013834,0.011095535237454636,0.0153301475973054,0.014617573563107437,0.010918943264460645,0.014269084335051346,0.011127696076989843,0.01533117514639254,0.01693395240128552,0.017774791875181627,0.015938362831771233,0.01388260130753878,0.01673761588360302,0.01249564260829434,0.5830151607589706,0.014158508524034163,0.016221578696509656,0.015793481040604115,0.013766040776242796,0.015539572481854984,0.013040862417158367,0.014196295949352586,0.01507907754686412,0.015419377558634647,0.010795476814776522,0.014041638201797027,0.015219429499151296,0.015474636567939067,0.011277274952058075,0.014527060837835282,0.015539409718614072,0.011203957324817871,0.011174347343312224,0.014575605221637752,0.012587207796473423
A2-A259,0.014028596581990158,0.014866809659160637,0.011004752316461258,0.011093329665555693,0.013815005826833726,0.015340194928076,0.011287321615883104,0.014421432218848246,0.011092563714053379,0.01265200725606077,0.011480665933629536,0.014741465009503515,0.01438358693489505,0.01246669427366209,0.011238490483584258,0.011639605303866906,0.014674895088450704,0.014979750389197077,0.015633851978602523,0.016357449737957913,0.014429880782578793,0.01611034357866635,0.01523853937485326,0.013256960167409298,0.011956206972091904,0.011246293537419834,0.012465961300713937,0.011398322938441046,0.014918957630359723,0.014645944934367272,0.015457283921987794,0.014894390767462974,0.016910201265238067,0.015221756241949297,0.011363165277957943,0.015438174053159615,0.015269710282734803,0.011228570689241758,0.01632262998444712,0.011286099729184984,0.014354247526207786,0.01409889092184504,0.013700006609569316,0.014611556186886391,0.016701859090490774,0.015407484420673478,0.014884646416073493,0.014158508524034163,0.5807196009591132,0.013386806828161782,0.013921643920363255,0.01350166421047129,0.013992700621686577,0.013765776458145002,0.015049060804889717,0.015105793714395348,0.014820779607633217,0.011080978161983102,0.015294474773651472,0.014758097763929896,0.014783452258998747,0.01149470223448776,0.014878224965721523,0.014298652968238172,0.011948321407329009,0.011324043503807613,0.014830615817499164,0.013679838187346817
A2-A25B,0.014345499822807643,0.014442248908744602,0.012423676488955808,0.013779357961129893,0.014824746369082625,0.013377005948492483,0.01246822277948847,0.012787830643359553,0.01265799043496036,0.0131222963746528,0.013479891013086033,0.013322087067780437,0.013783763113367178,0.015386082265285098,0.012421884313578272,0.012361337568547178,0.014193620137193188,0.0139067984694422,0.013370473613631115,0.013977391469074611,0.014608516783957316,0.013163006232448524,0.01333536767291726,0.012742434184704847,0.012638687341808608,0.012855131644661275,0.013091154949872999,0.01232205419260775,0.014188786814423886,0.014235008254563085,0.013391503314190041,0.014016077415239917,0.013698777554769021,0.01370137389279446,0.0126836758531165,0.014577077321886742,0.013584047469767234,0.012341619377908782,0.01333051912337741,0.012523013812457602,0.015645684025274855,0.014508131346990315,0.01787669973509537,0.015381822672232447,0.013214401988865926,0.014647672706819676,0.013585845295761012,0.016221578696509656,0.013386806828161782,0.5785690119874773,0.016048426892926786,0.014788452588258269,0.015385483864974538,0.013646217436055945,0.013338447282891188,0.013474362999795,0.014364016407948904,0.012236765649834553,0.013509916683257258,0.014272392236370418,0.013567564490722425,0.013021432998209376,0.01366539499981305,0.014878947807128642,0.012560721931620812,0.01254799182019635,0.014089770181365934,0.013576575412432214
A2-A25C,0.013619886873310085,0.013921628365740991,0.012105139250794896,0.011509679730587398,0.013861375890677072,0.014038135722728273,0.011443155446758637,0.013026905992725334,0.011311831425502402,0.012360878102770265,0.01172398993723291,0.014317940558536083,0.013888400750437152,0.0125996785587605,0.01146594964007736,0.011783224033719501,0.014392001761078091,0.013981514013293608,0.014829302932162298,0.014282247521947546,0.01518965314127458,0.014271221707453437,0.014148525976409091,0.012868030625151454,0.012216133692339416,0.01140163660610024,0.012348195242245867,0.01148687684074276,0.014444673036510102,0.013967798488054843,0.014403232660499846,0.014745676557290435,0.014992482352672944,0.014527243301426455,0.011453073382412315,0.015716392886018546,0.015124291433056686,0.01154664497534797,0.014545028702860745,0.01189913117316922,0.01576613106549031,0.014634177882214069,0.01675444175411815,0.01558514627925934,0.014716723217308585,0.014071118606035658,0.013499548442428184,0.015793481040604115,0.013921643920363255,0.016048426892926786,0.5822946365877536,0.014526968273914097,0.01556038325137232,0.013241271047085532,0.01408913400051865,0.014628320261972048,0.014209732449154452,0.011193706710259863,0.014862664271600472,0.014753365663451614,0.01452414026938037,0.011551443594638812,0.014638377779761902,0.014097156952137388,0.012007512017289612,0.011531146649225981,0.015608264138262004,0.013356053278240302
A2-A25D,0.014661162639903105,0.014768809259823046,0.012227882108311224,0.012520068062758922,0.014432206112594815,0.013917242971462213,0.013962020233220924,0.014044459989896113,0.012562025586206817,0.013783086916109723,0.012583995236496254,0.014821390731268027,0.01412693734964249,0.015322316886995788,0.013965823936518434,0.012771045445978516,0.013612688015659923,0.014222370364752775,0.013775205700469834,0.01366325557602574,0.014731269943931029,0.013424776423663113,0.01505786491492945,0.014282219516065967,0.012905738354234027,0.013395996438562818,0.014775155828217276,0.012914350682883519,0.013376105139259624,0.0141577578772753,0.013492347643910933,0.014399960752182306,0.013306157171856693,0.01342481184479553,0.012302672681035208,0.013322321192942917,0.013237649742369968,0.012345573299350723,0.0135612491341385,0.012182426061115616,0.015620748973381749,0.014786701503777413,0.014643088576473262,0.01615789573963509,0.013133039970579508,0.013743134891765261,0.012813239043671161,0.013766040776242796,0.01350166421047129,0.014788452588258269,0.014526968273914097,0.5786997615088867,0.016095709546937554,0.013223468739447884,0.013674626509029595,0.013601378482327136,0.014251931506987333,0.012506288475827472,0.013923008191027588,0.013544302269306214,0.013804278740499106,0.012770042690913974,0.013522798390917714,0.014766450782083464,0.012268639345732937,0.012117732652951104,0.013577539276458044,0.012792646442215956
A2-A25E,0.014174563218310218,0.015127686680264684,0.01228210516855796,0.012299743026054612,0.014487244756428708,0.014293072304252474,0.011738356853972875,0.012928047403500724,0.011622722737131906,0.012532669861760558,0.012489069897763569,0.01418120565176034,0.013653522273183664,0.012883113429553344,0.012334967741845539,0.011765923113696952,0.014144281542206219,0.013703189493683635,0.014405994431891736,0.015163554937792287,0.014382999450677643,0.013993759181901131,0.014566201710842896,0.013401602013765536,0.012447360161195206,0.012138508829779467,0.012762263013222294,0.011838751682702988,0.015086353189344773,0.013750050954675182,0.013709197476838332,0.01421316061708618,0.014579572739982897,0.013677529526279694,0.011669095447472553,0.014905741263809887,0.013524200687220309,0.01228937221647451,0.013852187892720164,0.011775071803848944,0.016095332125419297,0.017357939622673867,0.015972881272903923,0.015703025003987188,0.013651369136013416,0.014234855394494306,0.013447795301568966,0.015539572481854984,0.013992700621686577,0.015385483864974538,0.01556038325137232,0.016095709546937554,0.5790667007049999,0.012929985499743769,0.013879894540319748,0.014024211729942832,0.014542929234960299,0.011893823801737062,0.013716438999919589,0.013943699971582013,0.015605356697540427,0.011928298785293914,0.014003489914530324,0.015206140666580131,0.011871553358308789,0.012486746969152106,0.014900239779348066,0.012793959085993333
A2-A25F,0.01365816458540502,0.01299616556132073,0.013085361083624066,0.013787796306175899,0.013129619571830885,0.01475075442054986,0.013330701956916498,0.014910107035573137,0.01423302921639744,0.014060520286060162,0.015023287168541486,0.014533594718493987,0.01475358665131856,0.013976222912674236,0.013194677215036577,0.014330362980703178,0.014736409795513508,0.014749722057326078,0.014581105788779546,0.01449089418031168,0.013397235692107021,0.013742727141988393,0.01374722350956073,0.016405516117152442,0.015206073436553552,0.013809788132742418,0.014638572396196271,0.013771549231043251,0.01300935961560586,0.014664852029825336,0.014924699009790762,0.01313455475496592,0.013806443662897676,0.014854636290143622,0.01410937905966889,0.013154571196427125,0.013622372590404127,0.014168284128599006,0.013797589342697088,0.014674577175567695,0.012716652898724331,0.012910157350494752,0.01254429550336503,0.0131424187132547,0.014041139938303129,0.013639980387555314,0.014305740050263176,0.013040862417158367,0.013765776458145002,0.013646217436055945,0.013241271047085532,0.013223468739447884,0.012929985499743769,0.566821626913534,0.013775656766553259,0.0144221680542264,0.014480000263691001,0.013601579222458108,0.014039778276876733,0.014636433046355098,0.012863285008293535,0.014431021029141719,0.014700551430098857,0.012968271130919863,0.013830061195893209,0.01419556620617999,0.014652303785906338,0.015390064648484757
A2-A3KC,0.01621506961989233,0.01555492982475056,0.010774217299143372,0.010887516333367084,0.014858546662096711,0.016326874540428485,0.011189919276925944,0.01316784573032153,0.010797694263824157,0.012800658855911477,0.011271404132790945,0.015873965430630972,0.015515147575567451,0.012674414874044023,0.010937864320059608,0.011190501665795442,0.015531730623106354,0.01574086290843265,0.01629060085312118,0.015121924517959082,0.015143181206034143,0.017559181687488247,0.015626266062595894,0.01305491406188166,0.011742616422491891,0.011206628661126337,0.01265550793094556,0.011323694284871132,0.013884716069704676,0.015682769733795433,0.01665920585074718,0.01615266639848772,0.014723435628865035,0.016939013021284977,0.011340400739811804,0.014403352883301981,0.015698242983804168,0.010978063448627177,0.01705353051981385,0.011056309656632783,0.013929134038751241,0.01566665840160194,0.01350078057222763,0.014980792383012316,0.01563563205676458,0.015708746593420926,0.012710218506940967,0.014196295949352586,0.015049060804889717,0.013338447282891188,0.01408913400051865,0.013674626509029595,0.013879894540319748,0.013775656766553259,0.5715651511569373,0.01666182443101567,0.015393448574889945,0.010893581431751486,0.0164276214697621,0.015553094865334925,0.014639518338814625,0.011518035389823638,0.016052951528404247,0.015126336863152009,0.011360196609178187,0.01114602818157342,0.015340123335950001,0.013614954516696944
A2-A3KD,0.015684741674112764,0.01498378259415313,0.011094926866922903,0.011247120642768196,0.016303118064142173,0.01619792183726952,0.011551142832132578,0.014010105586693517,0.011197701077720413,0.01395097597601928,0.011614429099102668,0.016081082211045834,0.015821750522276697,0.012971341824555617,0.011360657123911932,0.01180535086602321,0.016434713566843687,0.016215169026395446,0.016676982024710255,0.015587973812501661,0.014570841846759237,0.015128020981761216,0.01563936536066937,0.013742219400099679,0.011964918775584702,0.01151972298205243,0.012939717147781169,0.01168827976717049,0.01421080865208603,0.016476271396256188,0.015763170771187246,0.014809330284476362,0.015371003459372996,0.016315622848008672,0.011578827784930806,0.014069673813391565,0.014562729985992813,0.011387588953040081,0.015464765052900661,0.011292151107124268,0.013823152521199266,0.014579065789484827,0.013458612446507113,0.014397583867657732,0.015600341193991295,0.015638030702221202,0.012907053774444736,0.01507907754686412,0.015105793714395348,0.013474362999795,0.014628320261972048,0.013601378482327136,0.014024211729942832,0.0144221680542264,0.01666182443101567,0.567381384696075,0.01627824725680209,0.011227320600941362,0.014647381457444451,0.01637996420041356,0.014236010947332192,0.011802188777472878,0.01615541349031928,0.014178793897603206,0.012299559390475948,0.011504491129830041,0.016073313216225273,0.012964262003435253
A7-A0CD,0.01560347270660576,0.015221481293820543,0.010969689352352936,0.011186393906893017,0.016217761083348367,0.016146418468863655,0.011458084758975695,0.013666510482374331,0.011047584054165529,0.01298065199211601,0.01150137271490592,0.015714154714436858,0.016981253147288707,0.01310358148359828,0.01116686885677555,0.011371892646190594,0.01710874832646859,0.01688498565298341,0.015746587319766265,0.016402223728105174,0.01574578025262991,0.014836570441745339,0.01567812148871578,0.013708889993061591,0.011804990879641182,0.011506917474458646,0.013094421176352792,0.011586566753210965,0.014246664157481107,0.016805805584626278,0.01591605253880896,0.014150512260712757,0.015366196926339955,0.01661528025188977,0.011469801266337662,0.014596101712859483,0.014660114319077048,0.011174311795770272,0.015086951095082998,0.01116912191265641,0.014288187737579287,0.014799736196737155,0.01395775973002214,0.01561322583046732,0.014920544269843392,0.016253077474144822,0.01286881913058058,0.015419377558634647,0.014820779607633217,0.014364016407948904,0.014209732449154452,0.014251931506987333,0.014542929234960299,0.014480000263691001,0.015393448574889945,0.01627824725680209,0.5644818823331308,0.011102089576916118,0.015363222425904518,0.01751556203695164,0.014120991749795583,0.011716480209269776,0.01659933423545306,0.01502837096215601,0.011497312472134657,0.011456781465075913,0.0160396865709488,0.012871636103837234
A7-A0CE,0.011525452085295623,0.01130029689647936,0.017510233198479448,0.019136187677407643,0.01126339970700351,0.011429308330923678,0.018660056746211587,0.013792463912368911,0.019524442180481993,0.014237959187260103,0.018014241015998522,0.011591790719604849,0.011694954151236368,0.015038931877452175,0.018215013947963023,0.01777782402535732,0.011529333422195906,0.011500030185622297,0.011097584552477096,0.011178711266436927,0.01102436933319731,0.010822655608996864,0.011170121066677382,0.01419875926187829,0.016318038580731616,0.019041067785255904,0.015084271710038682,0.01913901448322359,0.011901735770614682,0.011604071814923003,0.01103402634206795,0.011685498006836232,0.011252573109255573,0.011271554778860934,0.019412421251678042,0.01189880231869622,0.0110375954346222,0.0194261011796873,0.01086930122925571,0.01862902572571231,0.011300597774459433,0.010895416735628535,0.011260111018308573,0.011139413744406875,0.011298372950074475,0.010898856263751783,0.01426354976010983,0.010795476814776522,0.011080978161983102,0.012236765649834553,0.011193706710259863,0.012506288475827472,0.011893823801737062,0.013601579222458108,0.010893581431751486,0.011227320600941362,0.011102089576916118,0.5858809117767503,0.01161090731376944,0.011249696267744577,0.011085086548582035,0.01839179772874319,0.011275212529566194,0.010854811634401572,0.01783984317264717,0.018881656501852244,0.011291520161389604,0.013447109437992183
A7-A0CG,0.014503858364282491,0.014553266034790072,0.01093621986120633,0.01119450350955125,0.014348237696422437,0.015184195741118622,0.011275575096002445,0.013166930587484773,0.01116066738130761,0.012738919541613337,0.011610999480563988,0.014586142741601582,0.014637538110298349,0.012642924867764225,0.011162442638567957,0.011362928552944112,0.014671326004987079,0.015337370983867107,0.01567238787383745,0.015009501603227761,0.0172696443326574,0.016959570128164125,0.015470699742656295,0.013577246901008214,0.012060627119620089,0.011313057539448034,0.013035428892705862,0.011539724842578966,0.013794171292853364,0.014578706017497691,0.01680015194025745,0.01575769419911946,0.01459699314683727,0.01591769675702599,0.011388506431000226,0.01680505531607793,0.017633515787296,0.01133936557435445,0.01680679745345172,0.011585132108204228,0.013784447935314264,0.014614554885752206,0.013403680824156296,0.014243642302019379,0.015303660331732808,0.015256549177537408,0.013072465767591364,0.014041638201797027,0.015294474773651472,0.013509916683257258,0.014862664271600472,0.013923008191027588,0.013716438999919589,0.014039778276876733,0.0164276214697621,0.014647381457444451,0.015363222425904518,0.01161090731376944,0.5747121715375537,0.015379136337400302,0.014040734993000199,0.011570301601009279,0.016072559166462205,0.01375264378333909,0.01165262942762526,0.011296924069236637,0.015308925050998432,0.014047147459223674
A7-A0CH,0.01594056777783829,0.0144202572342983,0.010974102478287855,0.011272434129293102,0.01541510292878142,0.01650674528017921,0.011564143474279833,0.013687053523361768,0.011134496661282692,0.013117284754520524,0.011630169338499027,0.015733875388401163,0.017533608363350068,0.01352451989184817,0.011180208515216297,0.01143626461781668,0.018048426175664174,0.017069644488837132,0.01575376921786166,0.01587903704437562,0.015314697667054379,0.014926830126838635,0.015045464733898587,0.013759484669841452,0.011927758167518305,0.01168585301337367,0.01340969626104567,0.011736084351593474,0.013879482463936582,0.01743702148228124,0.016238653167643217,0.01421951270978113,0.01541917874257991,0.017372105920992253,0.011633147495041397,0.014698923610251283,0.015088717941381127,0.011307989697856118,0.015325730774117195,0.011241745935584274,0.013556156170995648,0.014322047160537197,0.013615785827687034,0.014313792231966334,0.015578322591997401,0.016268188186046875,0.012828060484027109,0.015219429499151296,0.014758097763929896,0.014272392236370418,0.014753365663451614,0.013544302269306214,0.013943699971582013,0.014636433046355098,0.015553094865334925,0.01637996420041356,0.01751556203695164,0.011249696267744577,0.015379136337400302,0.5635828456933902,0.013933047832980501,0.011995293873009981,0.017646163436116406,0.014638307289358643,0.011572836225683666,0.011517944808977547,0.01635796017310797,0.012915778014622193
A7-A0D9,0.013759276650054914,0.015648562786058168,0.012127157720524622,0.011264136677618056,0.014308954992493919,0.014123042884846355,0.011285779551189857,0.014201125813440987,0.011075004153767222,0.012730307582486102,0.01142765962162796,0.014321175308534408,0.013736370973432246,0.01306346543450286,0.01129293288893458,0.011557444047041149,0.013859240790960708,0.013886304745131854,0.015069337972125174,0.01616880195470966,0.014122336295094802,0.01656162144986106,0.015070538548357229,0.012620276121915942,0.011624091257357935,0.011300832861700118,0.012362840806582514,0.011789273890226822,0.016961156326830176,0.013835701711697117,0.01472846167716153,0.01524625998609309,0.014971433026876764,0.013991874426360316,0.01131437002803904,0.014931232967829968,0.014199561727555784,0.011236871226904997,0.014997294781664415,0.011254572027166732,0.016360621944068773,0.0163121675948362,0.014754654295094531,0.014863592688193091,0.014442203172162393,0.014206801809034827,0.01383845250409207,0.015474636567939067,0.014783452258998747,0.013567564490722425,0.01452414026938037,0.013804278740499106,0.015605356697540427,0.012863285008293535,0.014639518338814625,0.014236010947332192,0.014120991749795583,0.011085086548582035,0.014040734993000199,0.013933047832980501,0.5824468970417546,0.01156844369025321,0.014016109075429002,0.015168680437298996,0.012027087352541897,0.011336444515914292,0.014706508340878083,0.012644221331424623
A7-A0DA,0.012907579480791163,0.011466592383659976,0.015508586689426547,0.017365866127496563,0.011726080104081672,0.012468205019666102,0.01733327939507011,0.013955017626323084,0.01797848603424535,0.01560719974880212,0.0179662843339152,0.012263109599013219,0.012548416948178768,0.015436131457772825,0.016462972432836447,0.017286182291379362,0.012212158263884684,0.01238382821813149,0.011662059445939597,0.01170365480675132,0.011522931315374976,0.011315071418329579,0.011800675234700807,0.014006564192613188,0.01663463563371608,0.019000283486942566,0.015624050038816468,0.01799006448711503,0.011828297328144156,0.012048209930164703,0.011621709988048814,0.012384272083397214,0.011558811549106792,0.012050634629312381,0.017958334650000518,0.011707449688388775,0.011441976818411078,0.019131049294241413,0.011393866708627057,0.017169807066925974,0.011619419843585832,0.011340324027716458,0.011624223612536648,0.011538592757322575,0.011795617588899781,0.01148200267063745,0.014304016889199786,0.011277274952058075,0.01149470223448776,0.013021432998209376,0.011551443594638812,0.012770042690913974,0.011928298785293914,0.014431021029141719,0.011518035389823638,0.011802188777472878,0.011716480209269776,0.01839179772874319,0.011570301601009279,0.011995293873009981,0.01156844369025321,0.5813397423423153,0.012097142333966368,0.011297191585188859,0.01737346316236805,0.01792461449190947,0.011806180466806166,0.014024990429275741
