Sample_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
C8-A274,0.41660446,0.73149884,0.7914144,0.5996222,0.64407253,0.7742683,0.41405687,0.4969597,0.4929562,0.53090197,0.5792701,0.49178368,0.56545573,0.550486,0.5740421,0.36297217,0.19659677,0.7385014,0.26824424,0.5606337,0.5202101,0.4866373,0.750742,0.662444,0.6107995,0.29376507,0.57898,0.6699431,0.26211947,0.51002103,0.59216154,0.22646314,0.65851116,0.62661105,0.34116665,0.29460275,0.111351214,0.54766166,0.488059,0.27636012,0.17871188,0.3395172,0.27112025,0.16898623,0.37953037,0.106946565,0.1869275,0.41053653,0.6087778,0.35730317,0.21236534,0.77169627,0.8324335,0.19878444,0.59058756,0.54423374,0.55885255,0.31882256,0.79226303,0.51316905,0.2693435,0.7280087,0.6101241,0.27375615,0.598679,0.7440581,0.6363283,0.58212024,0.67112684,0.39283857,0.68033165,0.42716065,0.21193856,0.46517575,0.54128873,0.38010752,0.37279603,0.31717706,0.14957446,0.8412605,0.18059918,0.57519966,0.48849034,0.4759143,0.5221242,0.21559162,0.24798657,0.11679087,0.1803007,0.41131887,0.83801675,0.49150297,0.42744556,0.17124619,0.61117953,0.6536049,0.20889957,0.5958933,0.37129456,0.2724004
C8-A275,0.17345072,0.11382169,0.14379796,0.3987187,0.6380085,0.39034936,0.40847337,0.5394809,0.6747042,0.47924963,0.34358814,0.25096974,0.83256996,0.37806112,0.5652083,0.55850875,0.43633735,0.71668845,0.7102471,0.83020264,0.47262058,0.45507962,0.1910247,0.54214215,0.08678192,0.34653208,0.2486045,0.38270342,0.5771486,0.31259146,0.36419028,0.73810995,0.40334073,0.5090305,0.1907938,0.8853605,0.8645351,0.6475121,0.6043464,0.49432814,0.51751274,0.543428,0.63807034,0.17693132,0.5790398,0.2193016,0.33408913,0.26021174,0.16714536,0.7737635,0.8661134,0.14462018,0.7455806,0.12965019,0.51234215,0.7544604,0.66705304,0.57248235,0.3073286,0.4723095,0.36005497,0.19805893,0.4783857,0.31490895,0.47583023,0.832268,0.85029817,0.6514881,0.7128969,0.2605532,0.777149,0.58219653,0.24110717,0.6706143,0.1656266,0.6235088,0.40811285,0.82632333,0.5179711,0.37014434,0.3466904,0.3621208,0.35491976,0.5224452,0.6952559,0.4139534,0.39773545,0.44274303,0.1682077,0.61475027,0.5854937,0.21672396,0.3677466,0.6730611,0.8312954,0.7624945,0.66995525,0.47649154,0.65642726,0.44581184
C8-A278,0.36851,0.3702054,0.3531432,0.6585172,0.5749492,0.27441728,0.28781727,0.48096594,0.4870681,0.59894866,0.14099985,0.6964028,0.7557483,0.6689596,0.7778593,0.49619082,0.49465,0.31774217,0.6064343,0.5116772,0.39726335,0.45994037,0.561628,0.5226146,0.38123554,0.72127205,0.46735004,0.49461737,0.39939192,0.2043654,0.38231263,0.47676373,0.7802099,0.5892002,0.37617445,0.43421778,0.8213402,0.32589,0.73186237,0.40712324,0.5919445,0.14812234,0.6848426,0.25963205,0.63557094,0.5151445,0.4435293,0.72062325,0.27801096,0.34920308,0.61562485,0.3306778,0.56324,0.26986015,0.59453964,0.37179843,0.5868864,0.5055222,0.8404561,0.35559803,0.21351632,0.31496114,0.5124519,0.5671734,0.6584585,0.5121867,0.8011837,0.5549119,0.77103055,0.6339094,0.6268885,0.34694555,0.22926131,0.45490983,0.32214352,0.5922573,0.8102621,0.7257431,0.7739228,0.15922603,0.37017792,0.49907303,0.53641105,0.34621856,0.4512095,0.40227085,0.43210492,0.20446284,0.5212246,0.23431829,0.66547316,0.53669435,0.35669544,0.58934987,0.7257505,0.68300754,0.6009221,0.844803,0.63532346,0.8139539
C8-A27A,0.49358696,0.31520513,0.33995223,0.2906024,0.50832754,0.7885469,0.45347404,0.5250537,0.26833332,0.24109513,0.5872382,0.28340724,0.58674604,0.14627267,0.4615004,0.5945392,0.17093147,0.63574564,0.8078331,0.18338653,0.2708785,0.6418758,0.6129865,0.72469354,0.30508226,0.7437398,0.7316403,0.16379352,0.4959681,0.28125918,0.8561961,0.33090168,0.90369445,0.07531096,0.34941322,0.86814445,0.9137153,0.2734317,0.5096569,0.65730333,0.45054165,0.8273889,0.71314627,0.62682503,0.44341338,0.20542617,0.48442256,0.28755975,0.34361452,0.07556537,0.13039808,0.7708029,0.8369258,0.109174,0.2573014,0.22212972,0.55630505,0.62418985,0.5744477,0.38372213,0.8441185,0.6416034,0.2625531,0.73541886,0.4522061,0.86838555,0.35754913,0.77378696,0.80329984,0.31560954,0.3721834,0.7396087,0.4822059,0.60992205,0.34994742,0.88769186,0.736639,0.63106126,0.25934663,0.7438056,0.3245421,0.28722546,0.100825846,0.20736599,0.5947084,0.45947602,0.6814182,0.3615434,0.1509925,0.3859902,0.46355045,0.59357196,0.511551,0.1386838,0.48578396,0.39561713,0.68656623,0.17854972,0.5947852,0.66556036
C8-A27B,0.19540575,0.7805135,0.13647676,0.6151925,0.15158863,0.17344156,0.46927342,0.24960895,0.20893116,0.8925636,0.32113573,0.34058824,0.34762412,0.81405276,0.85142934,0.257085,0.81911063,0.26725745,0.8439277,0.60487515,0.112575,0.8030513,0.30225402,0.7661337,0.91992044,0.35095,0.32913554,0.31228155,0.6749187,0.41438314,0.7999707,0.18363343,0.39443174,0.5870186,0.37703866,0.2718196,0.82279146,0.835997,0.49089348,0.39978367,0.38519958,0.20583892,0.3005401,0.22265488,0.36200953,0.0907138,0.34573668,0.48287958,0.1535847,0.8517429,0.13268252,0.23082434,0.38638628,0.3020943,0.75338924,0.09132378,0.3014046,0.50653,0.12411137,0.107878655,0.8928969,0.09644313,0.3920501,0.87102216,0.3331855,0.6368197,0.8675183,0.8419489,0.2653572,0.8087702,0.30777866,0.21743359,0.31365973,0.56881106,0.49049488,0.88150346,0.1122821,0.14738843,0.21418004,0.8457911,0.48258194,0.19817828,0.7282199,0.7005798,0.6914572,0.22568095,0.78524536,0.36412066,0.58719635,0.24677457,0.51516426,0.7079061,0.88830155,0.7493946,0.18327019,0.48117915,0.11900871,0.58936256,0.1491015,0.6046531
C8-A3M7,0.2837492,0.46686453,0.7881431,0.6594942,0.5706133,0.7211158,0.73924273,0.31528956,0.33916542,0.4467588,0.37758234,0.28108692,0.36921504,0.4436353,0.58537745,0.46042538,0.67292225,0.29304367,0.5971089,0.5295452,0.6426026,0.613474,0.3723992,0.6960704,0.2644099,0.6338178,0.44419348,0.6349161,0.59528404,0.6558241,0.72543937,0.1941675,0.422369,0.52845985,0.7100937,0.40034565,0.2547269,0.2800941,0.26286185,0.47266462,0.5572739,0.18926394,0.38600898,0.19697036,0.62307334,0.74368596,0.31664374,0.49247748,0.8202409,0.43272653,0.57552916,0.56453013,0.4359098,0.50174457,0.57931364,0.74959326,0.6530988,0.3671785,0.7773674,0.57147115,0.35489342,0.25218487,0.6172795,0.63158685,0.520122,0.38833085,0.7258692,0.45869204,0.4966058,0.8546981,0.56863075,0.24690828,0.47302455,0.82777727,0.23080401,0.30225348,0.5905425,0.55974716,0.2626436,0.5405382,0.12383522,0.27121508,0.44156554,0.6203708,0.6615254,0.30588147,0.20098878,0.44332838,0.24884397,0.66660506,0.7269878,0.6545787,0.4841073,0.3163715,0.45499125,0.66548103,0.41178745,0.43317345,0.27175593,0.564831
C8-A3M8,0.21847518,0.3518015,0.20977394,0.65609115,0.5629578,0.3284733,0.7359532,0.6302495,0.6272096,0.4956715,0.6712941,0.41496986,0.30629304,0.1373381,0.48352128,0.5083177,0.6379759,0.4659409,0.565675,0.59445655,0.45205957,0.22090483,0.6064954,0.41287944,0.8326932,0.41451913,0.3202681,0.55177623,0.080693856,0.34670177,0.21689138,0.22082298,0.47684568,0.17215322,0.23743473,0.14150803,0.23416571,0.24290228,0.4565056,0.47896865,0.4151068,0.3247482,0.4319745,0.6224003,0.11218976,0.51241225,0.16546826,0.445697,0.42383155,0.65776,0.8006381,0.4807913,0.31720906,0.16576836,0.2857621,0.48068526,0.35974285,0.67173797,0.2545807,0.77585286,0.4445445,0.6197133,0.7798506,0.65916526,0.7073007,0.7014482,0.3205771,0.73740494,0.47309834,0.6948064,0.32807449,0.831998,0.42684612,0.26426736,0.69285357,0.57251143,0.45549434,0.8075531,0.4001544,0.69301385,0.38845307,0.6149205,0.6531615,0.28210375,0.6657989,0.65183467,0.7079782,0.4798191,0.60039985,0.70878774,0.6282643,0.30906248,0.3802128,0.22454928,0.75821054,0.7743432,0.76298845,0.23263448,0.6655891,0.7056132
D8-A142,0.3954236,0.3980637,0.3774582,0.43837994,0.7234935,0.36633474,0.7773755,0.39222893,0.25753537,0.24755163,0.8052573,0.44884747,0.43859342,0.4451579,0.5710453,0.28009483,0.4014302,0.8054979,0.3799455,0.3212414,0.42927873,0.4794192,0.58758813,0.4704208,0.5919884,0.33240268,0.1320674,0.7943178,0.4124116,0.17968293,0.7597974,0.56372035,0.4858942,0.7351526,0.41979042,0.60263276,0.78531593,0.21972626,0.32558763,0.77079624,0.4235507,0.32012022,0.7188477,0.7039493,0.5460227,0.54914093,0.10050301,0.3384438,0.6314678,0.38298738,0.69071627,0.5552694,0.30125684,0.7824827,0.24491113,0.57405764,0.69184065,0.31267017,0.26251477,0.123261936,0.64597946,0.18852502,0.85747695,0.3967411,0.40869385,0.12655208,0.20245442,0.4004165,0.7694373,0.4003799,0.76328415,0.43920654,0.29150957,0.16329333,0.47816536,0.53842247,0.81818014,0.6100932,0.49339065,0.38903788,0.5876381,0.39108884,0.39847106,0.670367,0.54306185,0.43979123,0.40470943,0.37264913,0.30013534,0.4394557,0.783934,0.28927824,0.35933116,0.2250208,0.33358166,0.42714828,0.66826767,0.7006363,0.5124836,0.43819597
D8-A143,0.7281337,0.74317783,0.17323966,0.8193581,0.57828707,0.3480575,0.35843146,0.86160827,0.117277406,0.68482363,0.42199457,0.7791749,0.74683005,0.3728371,0.7990195,0.7704614,0.15772258,0.47021618,0.17949575,0.34638333,0.10625272,0.78271955,0.27851078,0.4446625,0.1845771,0.2984915,0.23213118,0.4178875,0.2253555,0.7209693,0.18785116,0.46928793,0.09811926,0.27418122,0.8185304,0.6327261,0.74402606,0.45839047,0.2630962,0.85675776,0.5611391,0.24049716,0.20136543,0.83933276,0.2572147,0.24008714,0.4340693,0.48755488,0.24984209,0.7817564,0.31517792,0.13391979,0.8560858,0.34353247,0.3049576,0.656013,0.42640957,0.38231272,0.36075428,0.73173225,0.88094956,0.60578275,0.9060555,0.26260212,0.36014542,0.6620385,0.584292,0.36327064,0.17233428,0.39254382,0.908467,0.6236647,0.18258843,0.6751259,0.48681176,0.7676266,0.32868958,0.650635,0.7375617,0.08441828,0.5061878,0.1353624,0.16261424,0.5420277,0.8112582,0.13860434,0.5526111,0.8460577,0.3083145,0.42663473,0.67549515,0.5080478,0.2391023,0.09974573,0.42463678,0.23579031,0.85847807,0.4405851,0.5603532,0.53228486
D8-A145,0.2875282,0.6144736,0.5108623,0.77585214,0.29347995,0.62351394,0.25436938,0.5285306,0.5010581,0.5679439,0.36446792,0.7933715,0.32226714,0.55940014,0.5141225,0.89142376,0.74864185,0.22664009,0.7892746,0.16905718,0.4917777,0.25167194,0.21302493,0.42821383,0.3966246,0.7521095,0.7473799,0.7911845,0.60624105,0.5834193,0.45936865,0.7696189,0.39230067,0.13958503,0.6462747,0.530746,0.20550081,0.26976097,0.7657614,0.810505,0.5179004,0.7057884,0.35426256,0.6817942,0.12150745,0.17637981,0.61071175,0.36893886,0.75804704,0.3916583,0.8858881,0.24458365,0.4820259,0.22678795,0.18425113,0.70923936,0.3944325,0.15636851,0.7626732,0.25281778,0.5746521,0.45546645,0.7267193,0.33472392,0.58660823,0.33199516,0.65738636,0.49796915,0.4220214,0.25616792,0.3013771,0.35355008,0.6161264,0.40983707,0.44937563,0.16075467,0.24482296,0.37840316,0.27192646,0.59142375,0.25610736,0.62757677,0.5335214,0.47957748,0.124921404,0.57787836,0.3982961,0.38886267,0.6002944,0.60389215,0.2710995,0.7468572,0.6372522,0.47640207,0.8273161,0.5365592,0.74010247,0.30249992,0.55468684,0.36087263
D8-A146,0.432074,0.2837735,0.5165609,0.6178848,0.54927903,0.37867483,0.74247736,0.53765947,0.39562622,0.30915943,0.6650983,0.4533189,0.35779667,0.46145573,0.2390926,0.59349287,0.4687515,0.5191619,0.37571284,0.29940382,0.37958866,0.25276315,0.3423306,0.45683375,0.2949657,0.36615288,0.30297944,0.6954515,0.22181761,0.24814309,0.5135301,0.6969354,0.6923683,0.6387326,0.34859353,0.5969573,0.16085142,0.37643707,0.6421167,0.71224886,0.60456085,0.17637129,0.57322764,0.5800492,0.19130896,0.33546627,0.5278998,0.5444298,0.5170943,0.24964036,0.4746506,0.6486106,0.3117497,0.6714046,0.50799024,0.80851084,0.49745703,0.41283324,0.62153465,0.23057525,0.33528945,0.55642194,0.5639761,0.549706,0.5920007,0.48139095,0.3521156,0.24476829,0.45063135,0.39264408,0.58262813,0.5617648,0.7212409,0.37527442,0.25614426,0.5567449,0.46752456,0.83812135,0.45124274,0.7203335,0.3480956,0.6911869,0.54489726,0.41751724,0.5519305,0.41676053,0.47280976,0.43470415,0.41942894,0.5840853,0.45081657,0.49923918,0.45988536,0.49968567,0.5183805,0.32502508,0.5430922,0.5054113,0.28422228,0.1360677
D8-A147,0.111434855,0.55591327,0.3165047,0.47689208,0.5906522,0.65671897,0.6984946,0.28256756,0.68035233,0.18076566,0.29321733,0.3434589,0.78172654,0.51388854,0.6769946,0.21652102,0.36876044,0.69973254,0.75651443,0.81696135,0.4015341,0.7739474,0.59549385,0.1797588,0.8662573,0.099459514,0.31465766,0.18766119,0.7838613,0.6437259,0.7635796,0.2976488,0.60368866,0.5178971,0.6130798,0.18236363,0.56634563,0.7919844,0.61038935,0.71788406,0.109286316,0.29091686,0.31613293,0.9159709,0.2749922,0.20224442,0.729293,0.32241222,0.47316885,0.7493341,0.23034932,0.13775398,0.13078196,0.064889975,0.7931095,0.3502259,0.6945379,0.2734969,0.6669836,0.104165345,0.9029812,0.5311273,0.59491265,0.45656055,0.79279274,0.15478365,0.16587566,0.35078272,0.24189971,0.08851582,0.6545611,0.28836474,0.66417515,0.4293669,0.46667996,0.5982728,0.60428375,0.46610826,0.8474271,0.12052564,0.319234,0.33194178,0.7143634,0.25246862,0.66463405,0.38023275,0.84373707,0.34936357,0.07981106,0.29313964,0.69098145,0.72132397,0.6900394,0.22027709,0.30022863,0.15694842,0.13761273,0.62657005,0.22786981,0.8525959
D8-A1J8,0.8361916,0.2317825,0.6182698,0.730187,0.53543764,0.35717204,0.24055569,0.63335544,0.74461794,0.81841403,0.34967798,0.11107819,0.35504234,0.44137317,0.8460386,0.22656082,0.11467613,0.7344269,0.34619966,0.408803,0.13837041,0.81257117,0.21472119,0.7677574,0.46020553,0.2238983,0.28702378,0.699872,0.4698792,0.17730224,0.554792,0.6201971,0.579217,0.74342257,0.7878462,0.4640206,0.2069378,0.39914623,0.76075023,0.5649999,0.25267112,0.55235904,0.48206195,0.5765373,0.35579807,0.13379957,0.7231733,0.18358572,0.47355434,0.2464463,0.17984474,0.8580234,0.5442551,0.59772295,0.7479328,0.6573507,0.45488766,0.37223595,0.44315866,0.31689546,0.31685403,0.6364833,0.28528178,0.63474613,0.4019061,0.6927666,0.41812667,0.46135736,0.6996529,0.6309242,0.4951482,0.4048146,0.28619957,0.8010191,0.27355555,0.62790215,0.33545306,0.5233948,0.5924652,0.70961946,0.30786315,0.463247,0.23545563,0.22424914,0.5749558,0.27923024,0.3505426,0.22816797,0.3656417,0.45784777,0.8225346,0.44421425,0.61464286,0.64080757,0.61955476,0.80556595,0.5648152,0.39142442,0.44213966,0.50129664
D8-A1J9,0.112249285,0.23366913,0.45291063,0.4896706,0.5634741,0.19822648,0.65034866,0.8861349,0.22647975,0.84314924,0.1538887,0.8889616,0.62592566,0.25347054,0.78179765,0.80148643,0.1902309,0.5354909,0.15422137,0.48563284,0.12105332,0.24497871,0.41339862,0.16738816,0.5128786,0.7109325,0.5219693,0.68509704,0.623893,0.2064454,0.13312656,0.47576907,0.29804155,0.8684469,0.3277143,0.89433604,0.64536744,0.8238962,0.84800375,0.19095996,0.24978882,0.4376221,0.4853751,0.5271423,0.17390856,0.19453007,0.30576676,0.32775354,0.29393393,0.18959247,0.47017625,0.29061726,0.5803644,0.33013186,0.47540832,0.8823864,0.65937084,0.82817197,0.6204718,0.4558049,0.16460107,0.5349689,0.52506447,0.8566877,0.21935263,0.4944835,0.35276395,0.15968868,0.4568188,0.38918963,0.78762025,0.88973,0.31059197,0.10659535,0.1302971,0.4234067,0.60487974,0.5056584,0.72255164,0.35288545,0.32484078,0.24952443,0.5957751,0.29903972,0.15589125,0.25995573,0.3657156,0.3856334,0.17617452,0.51554143,0.8317142,0.31111068,0.44148904,0.18372546,0.48045555,0.7673382,0.7344944,0.5541335,0.8386498,0.36456183
D8-A1JA,0.16728365,0.092690445,0.42876145,0.2642213,0.22717619,0.22364044,0.7191075,0.84351516,0.70692956,0.8624009,0.23762895,0.66249263,0.8601354,0.45185906,0.76944035,0.85915375,0.49770454,0.5572175,0.5414306,0.59780216,0.11231358,0.30886346,0.25934696,0.7712025,0.60089487,0.26561284,0.20954187,0.5630997,0.7292378,0.6022881,0.101624705,0.32206464,0.26836634,0.87083924,0.4916813,0.55142015,0.7622149,0.7934731,0.58827245,0.47800353,0.50770974,0.28292948,0.86920536,0.2168304,0.24777143,0.16401026,0.7786063,0.3374441,0.13531578,0.2709645,0.13720275,0.45329303,0.7946951,0.30957428,0.5594902,0.6482087,0.7173865,0.739726,0.66952455,0.47524363,0.12632741,0.20506811,0.61625594,0.6533228,0.38283154,0.68534756,0.18128604,0.4661296,0.7096014,0.30650726,0.5070831,0.3081054,0.14220342,0.44036168,0.13651289,0.6916735,0.1393621,0.42944857,0.28096968,0.268186,0.14823027,0.36006773,0.13816388,0.37960684,0.49843878,0.183581,0.8135925,0.11796702,0.37261954,0.39951056,0.81167984,0.40197533,0.2612737,0.11236856,0.6554351,0.49496505,0.87815297,0.11918237,0.8528253,0.81016725
D8-A1JB,0.38645276,0.42935976,0.45780605,0.6520892,0.46964094,0.6029688,0.54888684,0.7096154,0.46815515,0.2498387,0.2947051,0.4526756,0.5567308,0.6655354,0.46657357,0.8104237,0.30543748,0.39435717,0.44716433,0.38753507,0.24240357,0.28306833,0.47982797,0.29463482,0.6256954,0.30911675,0.28684548,0.624933,0.6610016,0.6327054,0.5739933,0.6994838,0.48591337,0.16753937,0.5719719,0.3584505,0.34912437,0.34853357,0.56361735,0.4914364,0.6509138,0.6191685,0.49515823,0.47615352,0.58872026,0.5342874,0.6522341,0.41176176,0.4158179,0.43988025,0.60679525,0.4707135,0.30032924,0.5513055,0.7346187,0.43953496,0.28034785,0.3308491,0.72985643,0.28395358,0.75362736,0.3253231,0.5857498,0.632409,0.50122464,0.6830241,0.47069085,0.42032582,0.7843774,0.6591013,0.44744015,0.80859786,0.57271546,0.64068973,0.25391865,0.42169642,0.45161578,0.3499896,0.42762542,0.2553223,0.24837367,0.49717364,0.46777868,0.26940647,0.5103262,0.56489736,0.2928069,0.3983966,0.56331486,0.6919709,0.41088513,0.35529768,0.5537591,0.5429325,0.54884505,0.50821954,0.5328196,0.2757646,0.5142367,0.6335086
D8-A1JC,0.24230753,0.17842743,0.42489272,0.7980961,0.66246927,0.4409461,0.54531556,0.71775055,0.45929873,0.50788563,0.559407,0.2079972,0.83630687,0.15151519,0.5000861,0.6444848,0.25446647,0.6225052,0.23011746,0.44363654,0.4713574,0.73064244,0.66563934,0.20644474,0.68190986,0.60109365,0.47418267,0.4512446,0.25854778,0.45229995,0.596709,0.6267365,0.7181068,0.7622606,0.5940519,0.38172612,0.19302984,0.477178,0.7820326,0.816043,0.38100865,0.47976282,0.592315,0.70282894,0.2849665,0.18278259,0.2334534,0.29440212,0.18467802,0.35176632,0.42663854,0.50818133,0.7923476,0.5114125,0.6897676,0.322588,0.31275642,0.29584628,0.634281,0.29789093,0.5059,0.728339,0.46853995,0.5756703,0.5786584,0.75990075,0.49031103,0.58062,0.44254017,0.3978292,0.39401317,0.43348476,0.3863565,0.36932233,0.35943902,0.6422717,0.6753266,0.6063414,0.2575061,0.61506027,0.48710513,0.52978027,0.745264,0.14642604,0.45666265,0.863842,0.2646281,0.38935944,0.41070795,0.58624256,0.38700083,0.15387732,0.48245814,0.3004674,0.2049786,0.78621507,0.55701196,0.6649618,0.6026161,0.37395433
D8-A1JD,0.3679634,0.42236388,0.33010006,0.49765265,0.5972686,0.5648346,0.31133336,0.5931839,0.3948414,0.81975925,0.48150384,0.23560905,0.5554419,0.5222068,0.30143815,0.562787,0.35544556,0.6580746,0.20161942,0.47002977,0.32217073,0.3128869,0.5158821,0.30210462,0.48360437,0.5331464,0.29223442,0.59632653,0.063079424,0.27515188,0.518519,0.62118787,0.44827932,0.68641096,0.5061051,0.77408147,0.70089376,0.6392087,0.6587221,0.6035052,0.25803822,0.6186262,0.263173,0.6077771,0.47253096,0.5902186,0.49591005,0.39905292,0.3921094,0.35293683,0.6431472,0.36038452,0.4933485,0.51288617,0.11376645,0.5354349,0.36403656,0.24726665,0.6907421,0.31803092,0.22651964,0.27076837,0.33582687,0.40741187,0.81560963,0.39072672,0.28350204,0.23696901,0.4875436,0.3609622,0.42211038,0.53909147,0.3403166,0.39785323,0.20211214,0.58001083,0.61156076,0.82414436,0.64281064,0.4701071,0.6733965,0.6626217,0.8495457,0.20261954,0.45927125,0.7980812,0.5752937,0.3477009,0.8788108,0.50989527,0.4890785,0.52567196,0.28053677,0.4026886,0.5249189,0.6752372,0.688429,0.7470335,0.34489143,0.0841374
D8-A1JE,0.59520334,0.2530449,0.46519312,0.5770575,0.38188252,0.28301394,0.40535477,0.25913915,0.76755416,0.5545133,0.34890318,0.24450403,0.5722075,0.33466187,0.5802628,0.5227595,0.1376046,0.4196659,0.5553383,0.5556639,0.13096882,0.38025922,0.6380887,0.4834509,0.5582405,0.42086172,0.15431519,0.4544152,0.21250641,0.28641006,0.34923092,0.33703592,0.75951874,0.50667375,0.44501063,0.8322099,0.15163697,0.41196558,0.6933136,0.5554319,0.13775644,0.7972446,0.67338926,0.32411557,0.16266814,0.42106032,0.6522737,0.42684874,0.37072235,0.2663229,0.27079952,0.79818285,0.3604278,0.74451,0.5544779,0.659938,0.17927326,0.6644812,0.6625541,0.36290592,0.29342356,0.47545862,0.30625975,0.39760804,0.78873295,0.51286846,0.2893387,0.43058455,0.40939358,0.20754476,0.7428287,0.5153506,0.702704,0.16723531,0.34648287,0.6320797,0.20102821,0.7030901,0.7350199,0.5214729,0.748427,0.82412857,0.17994519,0.26222444,0.5475146,0.30766517,0.43779585,0.5654077,0.5322221,0.548886,0.51400733,0.62685025,0.64352626,0.14217554,0.6433031,0.7486935,0.38787788,0.5967854,0.47263065,0.36036506
D8-A1JF,0.0925971,0.80876267,0.25885546,0.54834026,0.16327499,0.47014078,0.2012455,0.66826826,0.58180696,0.74077934,0.3824823,0.559117,0.59196246,0.26891476,0.27486634,0.8526715,0.19015832,0.23474412,0.8737561,0.3846453,0.34978878,0.39685494,0.22345072,0.8027879,0.11751039,0.16128169,0.31901565,0.55457354,0.6640885,0.16834015,0.7972526,0.49296048,0.4206669,0.90189624,0.424843,0.3865264,0.62455153,0.27571204,0.8311283,0.5274463,0.6277329,0.19166428,0.57342935,0.5576751,0.7129391,0.72838134,0.80109894,0.45500442,0.74940324,0.5837797,0.20525587,0.6277632,0.85363483,0.21177082,0.2203592,0.49020526,0.372811,0.23775487,0.911842,0.4387822,0.65378946,0.35209677,0.7497461,0.54437643,0.27787408,0.3348034,0.75536144,0.3622138,0.7366651,0.4431199,0.78248334,0.18620087,0.470464,0.26413643,0.1131791,0.7007761,0.1551338,0.9054172,0.22301672,0.12323233,0.3336088,0.26111764,0.573442,0.39437804,0.1900936,0.46905407,0.7727224,0.25361246,0.33830193,0.74442166,0.6105745,0.48328647,0.30789787,0.41310352,0.14689621,0.69083005,0.8177173,0.586562,0.7866628,0.8691369
D8-A1JH,0.3094136,0.34448266,0.5979708,0.528802,0.46765113,0.47384647,0.5684593,0.48442015,0.32762656,0.4326734,0.4483802,0.37066486,0.55500925,0.3787662,0.34297284,0.57974786,0.27049336,0.5893124,0.4967631,0.31952286,0.6019018,0.21184668,0.44664654,0.3770346,0.51582855,0.39725205,0.17861739,0.40010583,0.4354528,0.49270892,0.39119872,0.67942494,0.6016787,0.5503829,0.5544201,0.55073184,0.2452448,0.39421168,0.45133767,0.5888509,0.41699624,0.47262478,0.581889,0.34117842,0.5976387,0.50711095,0.7491945,0.54848295,0.48975742,0.4299745,0.45282102,0.643015,0.4465017,0.5261519,0.5536067,0.63506365,0.20714658,0.2837111,0.7033748,0.20838098,0.3900121,0.37389612,0.5913139,0.5357131,0.5652366,0.50505733,0.11297723,0.49879888,0.5339584,0.33997542,0.3648728,0.7791805,0.60796577,0.20692392,0.33177304,0.48847508,0.29426047,0.61301655,0.7110749,0.35751688,0.13629039,0.6091751,0.40247938,0.48274425,0.41824514,0.54652035,0.46467537,0.37059742,0.7121774,0.5932924,0.44030908,0.40537155,0.5107756,0.6119748,0.39616796,0.24238835,0.47133917,0.42683965,0.5373642,0.38319534
D8-A1JI,0.6131203,0.14226906,0.24795361,0.4674585,0.7598856,0.70368654,0.11055183,0.8021906,0.73942524,0.29504266,0.27069807,0.508336,0.82207984,0.77800727,0.6675404,0.605255,0.3611012,0.2819989,0.57197607,0.2578927,0.32817453,0.14078328,0.6764856,0.7951468,0.38598904,0.36092666,0.18042749,0.23193212,0.14649431,0.63444793,0.22013919,0.24348317,0.3486679,0.22747953,0.42446446,0.6159697,0.13454127,0.19140863,0.8037786,0.8453041,0.41504923,0.82525563,0.19585694,0.6538727,0.23219779,0.50910056,0.52585727,0.7284965,0.3239585,0.59865856,0.2844762,0.43378899,0.38649926,0.11350343,0.275719,0.33375013,0.37599683,0.26715356,0.57514644,0.65673244,0.60575914,0.68165594,0.5583294,0.52898645,0.6550765,0.65131444,0.54322493,0.8446449,0.52239007,0.27461162,0.099468805,0.6890239,0.68771297,0.08219914,0.33197555,0.56482196,0.2504923,0.43412596,0.33471715,0.6441801,0.84043664,0.7407663,0.43213,0.11119343,0.26582175,0.70174164,0.20910503,0.8458118,0.2301153,0.73639375,0.67417675,0.55147105,0.56560284,0.29823154,0.16585815,0.46170828,0.6189343,0.39735898,0.83676887,0.36206955
